section,female,male,period
0-9,"{'amount': 16, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.9}",חודש אחרון
0-9,"{'amount': 9, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.9}",שנה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 16, 'percentage': 1.1}",6 חודשים
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 2, 'percentage': 0.6}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 9, 'percentage': 0.6}","{'amount': 10, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 57, 'percentage': 0.9}","{'amount': 54, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 1, 'percentage': 0.9}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 20, 'percentage': 0.8}","{'amount': 22, 'percentage': 0.9}",שנה
20-29,"{'amount': 10, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים
30-39,"{'amount': 106, 'percentage': 1.7}","{'amount': 104, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 3, 'percentage': 2.6}","{'amount': 2, 'percentage': 1.7}",חודש אחרון
30-39,"{'amount': 37, 'percentage': 1.5}","{'amount': 48, 'percentage': 2}",שנה
30-39,"{'amount': 8, 'percentage': 2.3}","{'amount': 10, 'percentage': 2.8}",3 חודשים
30-39,"{'amount': 16, 'percentage': 1.1}","{'amount': 29, 'percentage': 2.1}",6 חודשים
40-49,"{'amount': 139, 'percentage': 2.3}","{'amount': 263, 'percentage': 4.3}",מתחילת קורונה
40-49,"{'amount': 1, 'percentage': 0.9}","{'amount': 4, 'percentage': 3.5}",חודש אחרון
40-49,"{'amount': 51, 'percentage': 2.1}","{'amount': 105, 'percentage': 4.3}",שנה
40-49,"{'amount': 5, 'percentage': 1.4}","{'amount': 9, 'percentage': 2.5}",3 חודשים
40-49,"{'amount': 18, 'percentage': 1.3}","{'amount': 46, 'percentage': 3.3}",6 חודשים
50-59,"{'amount': 254, 'percentage': 4.2}","{'amount': 549, 'percentage': 9}",מתחילת קורונה
50-59,"{'amount': 3, 'percentage': 2.6}","{'amount': 2, 'percentage': 1.7}",חודש אחרון
50-59,"{'amount': 105, 'percentage': 4.3}","{'amount': 189, 'percentage': 7.8}",שנה
50-59,"{'amount': 8, 'percentage': 2.3}","{'amount': 23, 'percentage': 6.5}",3 חודשים
50-59,"{'amount': 54, 'percentage': 3.8}","{'amount': 99, 'percentage': 7}",6 חודשים
60-69,"{'amount': 510, 'percentage': 8.3}","{'amount': 940, 'percentage': 15.4}",מתחילת קורונה
60-69,"{'amount': 9, 'percentage': 7.8}","{'amount': 21, 'percentage': 18.3}",חודש אחרון
60-69,"{'amount': 212, 'percentage': 8.7}","{'amount': 310, 'percentage': 12.7}",שנה
60-69,"{'amount': 27, 'percentage': 7.6}","{'amount': 53, 'percentage': 15}",3 חודשים
60-69,"{'amount': 96, 'percentage': 6.8}","{'amount': 170, 'percentage': 12.1}",6 חודשים
70-79,"{'amount': 589, 'percentage': 9.6}","{'amount': 1042, 'percentage': 17}",מתחילת קורונה
70-79,"{'amount': 11, 'percentage': 9.6}","{'amount': 28, 'percentage': 24.3}",חודש אחרון
70-79,"{'amount': 254, 'percentage': 10.4}","{'amount': 387, 'percentage': 15.9}",שנה
70-79,"{'amount': 33, 'percentage': 9.3}","{'amount': 74, 'percentage': 21}",3 חודשים
70-79,"{'amount': 146, 'percentage': 10.4}","{'amount': 241, 'percentage': 17.1}",6 חודשים
80-89,"{'amount': 480, 'percentage': 7.8}","{'amount': 649, 'percentage': 10.6}",מתחילת קורונה
80-89,"{'amount': 4, 'percentage': 3.5}","{'amount': 15, 'percentage': 13}",חודש אחרון
80-89,"{'amount': 224, 'percentage': 9.2}","{'amount': 271, 'percentage': 11.1}",שנה
80-89,"{'amount': 25, 'percentage': 7.1}","{'amount': 43, 'percentage': 12.2}",3 חודשים
80-89,"{'amount': 143, 'percentage': 10.2}","{'amount': 184, 'percentage': 13.1}",6 חודשים
90+,"{'amount': 142, 'percentage': 2.3}","{'amount': 147, 'percentage': 2.4}",מתחילת קורונה
90+,"{'amount': 4, 'percentage': 3.5}","{'amount': 6, 'percentage': 5.2}",חודש אחרון
90+,"{'amount': 69, 'percentage': 2.8}","{'amount': 68, 'percentage': 2.8}",שנה
90+,"{'amount': 50, 'percentage': 3.6}","{'amount': 52, 'percentage': 3.7}",6 חודשים
90+,"{'amount': 15, 'percentage': 4.2}","{'amount': 14, 'percentage': 4}",3 חודשים
