CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
123,6,323,154,135,612,560,0.3322475570032573,2020-04-20T00:00:00.000Z,49,5097,6581,1723,1842
119,9,254,145,147,546,510,0.2964169381107492,2020-04-21T00:00:00.000Z,27,4921,6418,1738,1842
110,3,260,149,124,533,498,0.2893593919652552,2020-04-22T00:00:00.000Z,36,4822,6280,1739,1842
114,4,249,146,107,502,454,0.2725298588490771,2020-04-23T00:00:00.000Z,32,5353,6337,1605,1842
108,3,209,144,109,462,440,0.250814332247557,2020-04-24T00:00:00.000Z,26,4411,5946,1751,1842
107,3,201,136,105,442,429,0.239956568946797,2020-04-25T00:00:00.000Z,8,3643,5683,1762,1842
111,2,207,142,92,441,415,0.239413680781759,2020-04-26T00:00:00.000Z,33,5757,5553,1737,1842
102,4,194,133,88,415,382,0.2252985884907709,2020-04-27T00:00:00.000Z,21,5298,5110,1775,1842
101,5,178,128,85,391,367,0.2122692725298589,2020-04-28T00:00:00.000Z,28,4854,4840,1726,1842
96,6,169,121,87,377,362,0.2046688382193268,2020-04-29T00:00:00.000Z,23,4207,4486,1726,1842
90,6,177,113,88,378,346,0.2052117263843648,2020-04-30T00:00:00.000Z,19,5673,4234,1721,1842
89,4,157,111,85,353,333,0.1916395222584148,2020-05-01T00:00:00.000Z,20,4551,3695,1746,1842
90,3,156,112,67,335,328,0.1818675352877307,2020-05-02T00:00:00.000Z,13,3973,3635,1610,1842
84,3,150,102,72,324,300,0.1758957654723127,2020-05-03T00:00:00.000Z,14,5982,3546,1591,1842
78,3,148,98,74,320,289,0.1737242128121607,2020-05-04T00:00:00.000Z,19,5531,3293,1545,1842
72,2,120,92,66,278,264,0.1509229098805646,2020-05-05T00:00:00.000Z,9,5408,3060,1488,1842
70,1,118,89,63,270,251,0.1465798045602606,2020-05-06T00:00:00.000Z,15,5362,2976,1439,1842
71,1,111,85,62,258,247,0.1400651465798046,2020-05-07T00:00:00.000Z,13,5634,2786,1423,1842
64,6,108,78,54,240,237,0.1302931596091205,2020-05-08T00:00:00.000Z,13,4819,2587,1365,1842
64,2,112,78,50,240,238,0.1302931596091205,2020-05-09T00:00:00.000Z,10,3270,2659,1204,1842
66,5,118,74,52,244,226,0.1324647122692725,2020-05-10T00:00:00.000Z,14,6334,2575,1202,1842
60,5,103,69,55,227,211,0.1232356134636265,2020-05-11T00:00:00.000Z,9,5506,2189,1208,1842
56,3,103,65,54,222,204,0.1205211726384365,2020-05-12T00:00:00.000Z,10,5597,2171,1054,1842
53,3,89,61,49,199,196,0.1080347448425624,2020-05-13T00:00:00.000Z,10,5581,2120,968,1842
52,2,85,61,44,190,183,0.1031487513572204,2020-05-14T00:00:00.000Z,6,5986,1966,917,1842
52,0,78,61,44,183,179,0.0993485342019544,2020-05-15T00:00:00.000Z,2,5174,1858,814,1842
51,3,78,60,41,179,179,0.09717698154180239,2020-05-16T00:00:00.000Z,4,4525,1829,780,1842
45,4,92,55,40,187,174,0.1015200868621064,2020-05-17T00:00:00.000Z,9,6784,1731,756,1842
43,3,77,52,43,172,161,0.09337676438653637,2020-05-18T00:00:00.000Z,3,6222,1513,725,1842
40,2,65,51,44,160,153,0.08686210640608034,2020-05-19T00:00:00.000Z,7,6324,1489,603,1842
41,1,68,46,40,154,141,0.08360477741585233,2020-05-20T00:00:00.000Z,4,6272,1424,570,1842
37,0,71,47,32,150,140,0.08143322475570032,2020-05-21T00:00:00.000Z,8,6558,1287,514,1842
37,0,66,47,33,146,142,0.07926167209554831,2020-05-22T00:00:00.000Z,5,5410,1201,455,1842
37,0,67,47,35,149,149,0.08089033659066232,2020-05-23T00:00:00.000Z,3,4774,1220,400,1842
34,1,65,43,39,147,132,0.07980456026058631,2020-05-24T00:00:00.000Z,0,7117,1149,390,1842
29,2,58,41,32,131,123,0.07111834961997829,2020-05-25T00:00:00.000Z,8,6531,1047,345,1842
32,0,49,36,37,122,117,0.06623235613463627,2020-05-26T00:00:00.000Z,4,6475,1062,283,1842
36,2,42,39,38,119,113,0.06460369163952226,2020-05-27T00:00:00.000Z,4,6563,1014,276,1842
34,1,40,36,36,112,106,0.06080347448425624,2020-05-28T00:00:00.000Z,7,5574,973,273,1842
37,0,41,39,36,116,116,0.06297502714440825,2020-05-29T00:00:00.000Z,5,4730,1068,241,1842
33,0,42,35,43,120,119,0.06514657980456026,2020-05-30T00:00:00.000Z,5,4953,1063,241,1842
31,0,41,35,47,123,115,0.06677524429967427,2020-05-31T00:00:00.000Z,5,7351,1092,245,1842
30,3,45,34,45,124,107,0.06731813246471227,2020-06-01T00:00:00.000Z,12,6487,1112,224,1842
29,2,46,29,45,120,113,0.06514657980456026,2020-06-02T00:00:00.000Z,12,6491,1201,202,1842
25,1,45,28,42,115,111,0.06243213897937025,2020-06-03T00:00:00.000Z,8,6485,1243,225,1842
23,0,56,30,37,123,111,0.06677524429967427,2020-06-04T00:00:00.000Z,11,6894,1325,227,1842
23,1,47,29,41,117,107,0.06351791530944625,2020-06-05T00:00:00.000Z,8,5707,1416,228,1842
21,4,41,29,42,112,110,0.06080347448425624,2020-06-06T00:00:00.000Z,9,5138,1439,239,1842
23,2,50,29,42,121,116,0.06568946796959826,2020-06-07T00:00:00.000Z,13,7776,1513,247,1842
23,0,55,30,46,131,119,0.07111834961997829,2020-06-08T00:00:00.000Z,17,6604,1636,262,1842
24,1,56,31,44,131,118,0.07111834961997829,2020-06-09T00:00:00.000Z,10,6808,1765,259,1842
24,1,58,32,44,134,116,0.0727470141150923,2020-06-10T00:00:00.000Z,24,6897,1914,283,1842
24,0,63,35,41,139,128,0.07546145494028231,2020-06-11T00:00:00.000Z,13,6901,1982,321,1842
25,0,60,34,45,139,128,0.07546145494028231,2020-06-12T00:00:00.000Z,13,5731,2078,338,1842
26,1,55,35,49,139,136,0.07546145494028231,2020-06-13T00:00:00.000Z,11,5105,2146,359,1842
23,2,65,32,50,147,137,0.07980456026058631,2020-06-14T00:00:00.000Z,15,7667,2239,360,1842
25,0,74,36,48,158,136,0.08577633007600434,2020-06-15T00:00:00.000Z,23,6804,2337,393,1842
26,1,79,38,45,162,143,0.08794788273615635,2020-06-16T00:00:00.000Z,22,6957,2579,401,1842
29,0,76,36,48,160,151,0.08686210640608034,2020-06-17T00:00:00.000Z,22,6593,2765,428,1842
28,0,104,39,43,186,161,0.1009771986970684,2020-06-18T00:00:00.000Z,40,6858,2939,471,1842
29,1,103,39,47,189,180,0.1026058631921824,2020-06-19T00:00:00.000Z,30,5793,3141,491,1842
28,1,122,40,50,212,209,0.1150922909880565,2020-06-20T00:00:00.000Z,34,5061,3194,508,1842
29,0,143,45,59,247,213,0.1340933767643865,2020-06-21T00:00:00.000Z,38,7824,3300,520,1842
29,1,132,43,55,230,196,0.1248642779587405,2020-06-22T00:00:00.000Z,23,6970,3556,537,1842
26,2,125,40,51,216,190,0.1172638436482085,2020-06-23T00:00:00.000Z,20,6629,3882,561,1842
27,3,129,45,43,217,191,0.1178067318132465,2020-06-24T00:00:00.000Z,35,6668,4262,606,1842
28,4,112,44,54,210,187,0.1140065146579805,2020-06-25T00:00:00.000Z,25,6736,4626,633,1842
26,3,134,45,56,235,215,0.1275787187839305,2020-06-26T00:00:00.000Z,47,5554,4898,673,1842
22,3,141,40,55,236,218,0.1281216069489685,2020-06-27T00:00:00.000Z,27,5038,5187,691,1842
22,2,150,39,66,255,215,0.1384364820846906,2020-06-28T00:00:00.000Z,47,7629,5464,689,1842
24,0,159,44,65,268,235,0.1454940282301846,2020-06-29T00:00:00.000Z,46,6916,5981,713,1842
24,1,168,56,67,291,254,0.1579804560260586,2020-06-30T00:00:00.000Z,53,6584,6592,751,1842
24,3,195,59,72,326,277,0.1769815418023887,2020-07-01T00:00:00.000Z,82,6381,7404,771,1842
28,1,192,72,71,335,299,0.1818675352877307,2020-07-02T00:00:00.000Z,65,6741,8367,793,1842
29,2,195,83,74,352,311,0.1910966340933768,2020-07-03T00:00:00.000Z,57,5669,9069,879,1842
33,6,196,85,82,363,340,0.1970684039087948,2020-07-04T00:00:00.000Z,63,3900,9640,962,1842
32,2,244,94,81,419,369,0.2274701411509229,2020-07-05T00:00:00.000Z,82,7581,10290,952,1842
34,8,253,90,95,438,363,0.237785016286645,2020-07-06T00:00:00.000Z,81,6675,11202,1022,1842
35,5,277,94,94,465,407,0.252442996742671,2020-07-07T00:00:00.000Z,107,6440,12200,1202,1842
38,5,289,112,87,488,429,0.2649294245385451,2020-07-08T00:00:00.000Z,90,6483,13208,1357,1842
41,5,317,127,98,542,473,0.2942453854505972,2020-07-09T00:00:00.000Z,120,6617,14190,1643,1842
41,4,320,132,104,556,474,0.3018458197611292,2020-07-10T00:00:00.000Z,88,5620,15216,1806,1842
47,5,307,137,119,563,524,0.3056460369163953,2020-07-11T00:00:00.000Z,91,4855,16009,1916,1842
47,7,364,152,124,640,538,0.3474484256243214,2020-07-12T00:00:00.000Z,125,7556,16824,2017,1842
53,4,346,184,120,650,539,0.3528773072747014,2020-07-13T00:00:00.000Z,119,6781,17964,2251,1842
55,7,307,190,139,636,571,0.3452768729641694,2020-07-14T00:00:00.000Z,109,6685,18997,2483,1842
58,6,344,208,120,672,557,0.3648208469055375,2020-07-15T00:00:00.000Z,108,6558,20250,2733,1842
59,9,345,208,132,685,572,0.3718783930510315,2020-07-16T00:00:00.000Z,134,6787,21466,2938,1842
58,12,331,218,148,697,612,0.3783930510314875,2020-07-17T00:00:00.000Z,139,5563,22291,3163,1842
57,8,318,234,149,701,669,0.3805646036916395,2020-07-18T00:00:00.000Z,103,4978,22884,3431,1842
74,10,403,270,143,816,688,0.4429967426710098,2020-07-19T00:00:00.000Z,154,7555,23377,3479,1842
79,12,403,265,147,815,683,0.4424538545059717,2020-07-20T00:00:00.000Z,143,6654,24297,3819,1842
81,9,402,257,141,800,670,0.4343105320304018,2020-07-21T00:00:00.000Z,125,6578,25217,4263,1842
80,5,368,285,137,790,704,0.4288816503800217,2020-07-22T00:00:00.000Z,134,6523,23370,4390,1842
84,16,348,309,153,810,708,0.4397394136807817,2020-07-23T00:00:00.000Z,127,6825,18347,4185,1842
87,8,323,328,153,804,723,0.4364820846905538,2020-07-24T00:00:00.000Z,106,5745,19486,2958,1842
99,7,307,321,175,803,769,0.4359391965255158,2020-07-25T00:00:00.000Z,90,4973,19579,3252,1842
99,10,373,310,196,879,767,0.4771986970684039,2020-07-26T00:00:00.000Z,125,7461,17629,3258,1842
95,7,407,315,182,904,778,0.490770901194354,2020-07-27T00:00:00.000Z,138,6758,17741,3198,1842
95,8,390,321,182,893,782,0.4847991313789359,2020-07-28T00:00:00.000Z,122,6597,18016,3289,1842
97,15,372,334,171,877,769,0.4761129207383279,2020-07-29T00:00:00.000Z,118,6307,18475,3263,1842
102,14,363,317,168,848,741,0.4603691639522258,2020-07-30T00:00:00.000Z,95,5986,18357,3349,1842
94,15,362,316,169,847,763,0.4598262757871878,2020-07-31T00:00:00.000Z,116,5807,18285,3347,1842
94,14,353,337,163,853,799,0.4630836047774158,2020-08-01T00:00:00.000Z,109,4971,18223,3416,1842
100,11,411,349,168,928,814,0.503800217155266,2020-08-02T00:00:00.000Z,140,7335,16048,3597,1842
95,15,432,330,145,907,776,0.492399565689468,2020-08-03T00:00:00.000Z,108,6687,16162,3360,1842
98,11,366,342,163,871,758,0.4728555917480999,2020-08-04T00:00:00.000Z,108,6778,16173,3261,1842
105,10,369,355,163,887,770,0.4815418023887079,2020-08-05T00:00:00.000Z,141,6411,16308,3184,1842
98,9,365,357,149,871,759,0.4728555917480999,2020-08-06T00:00:00.000Z,110,6494,15895,3333,1842
105,11,348,367,159,874,801,0.4744842562432139,2020-08-07T00:00:00.000Z,117,5478,16046,3535,1842
104,14,322,387,179,888,851,0.4820846905537459,2020-08-08T00:00:00.000Z,101,4694,16273,3346,1842
113,7,404,388,200,992,836,0.5385450597176982,2020-08-09T00:00:00.000Z,142,7408,14695,3441,1842
111,15,351,389,185,925,797,0.502171552660152,2020-08-10T00:00:00.000Z,106,6492,15250,3230,1842
111,11,325,373,193,891,771,0.4837133550488599,2020-08-11T00:00:00.000Z,98,6830,16102,3206,1842
108,14,320,373,173,866,744,0.4701411509229099,2020-08-12T00:00:00.000Z,105,6287,16441,3343,1842
109,17,326,371,178,875,769,0.4750271444082519,2020-08-13T00:00:00.000Z,138,6016,16651,3387,1842
104,12,326,369,180,875,791,0.4750271444082519,2020-08-14T00:00:00.000Z,105,5015,17000,3350,1842
112,10,343,384,179,906,861,0.49185667752443,2020-08-15T00:00:00.000Z,113,4367,16942,3491,1842
108,17,400,375,196,971,827,0.5271444082519001,2020-08-16T00:00:00.000Z,124,6835,15891,3435,1842
110,6,353,393,181,927,691,0.503257328990228,2020-08-17T00:00:00.000Z,84,5725,16694,3179,1842
113,12,352,396,185,933,679,0.506514657980456,2020-08-18T00:00:00.000Z,128,5872,17102,3115,1842
113,13,344,384,176,904,689,0.490770901194354,2020-08-19T00:00:00.000Z,103,5657,17215,3100,1842
110,13,337,395,177,909,669,0.493485342019544,2020-08-20T00:00:00.000Z,101,5895,17440,2979,1842
111,12,333,401,170,904,715,0.490770901194354,2020-08-21T00:00:00.000Z,114,5024,17318,2935,1842
113,11,331,405,178,914,762,0.496199782844734,2020-08-22T00:00:00.000Z,80,4402,17384,2835,1842
113,13,380,408,209,997,768,0.5412595005428882,2020-08-23T00:00:00.000Z,108,6581,16246,2762,1842
117,14,385,428,204,1017,764,0.5521172638436482,2020-08-24T00:00:00.000Z,111,5786,17188,2372,1842
116,18,370,429,181,980,732,0.5320304017372421,2020-08-25T00:00:00.000Z,99,5844,16738,2202,1842
116,11,390,419,188,997,749,0.5412595005428882,2020-08-26T00:00:00.000Z,127,5757,16185,2248,1842
115,12,382,422,193,997,742,0.5412595005428882,2020-08-27T00:00:00.000Z,109,5745,16804,2184,1842
109,11,333,420,203,956,744,0.5190010857763301,2020-08-28T00:00:00.000Z,69,4938,16676,2216,1842
115,5,311,442,198,951,782,0.5162866449511401,2020-08-29T00:00:00.000Z,74,4432,16764,2267,1842
124,15,377,457,214,1048,779,0.5689467969598263,2020-08-30T00:00:00.000Z,129,6671,15545,2241,1842
120,21,406,443,214,1063,783,0.5770901194353963,2020-08-31T00:00:00.000Z,107,5999,16648,2012,1842
115,15,370,418,198,986,742,0.5352877307274702,2020-09-01T00:00:00.000Z,85,6662,17891,1948,1842
122,14,382,414,171,967,717,0.5249728555917481,2020-09-02T00:00:00.000Z,85,6167,19523,1999,1842
116,14,392,406,157,955,711,0.5184581976112921,2020-09-03T00:00:00.000Z,110,6136,20314,2006,1842
119,11,386,417,146,949,744,0.5152008686210641,2020-09-04T00:00:00.000Z,85,5040,21566,2070,1842
124,15,380,440,146,966,795,0.5244299674267101,2020-09-05T00:00:00.000Z,78,4572,22012,2257,1842
132,11,439,460,183,1082,794,0.5874049945711184,2020-09-06T00:00:00.000Z,117,6856,21876,2180,1842
133,14,424,460,181,1065,811,0.5781758957654723,2020-09-07T00:00:00.000Z,113,6173,23862,2035,1842
141,19,442,463,190,1095,812,0.5944625407166124,2020-09-08T00:00:00.000Z,100,6058,25924,2084,1842
138,15,423,490,187,1100,826,0.5971769815418024,2020-09-09T00:00:00.000Z,107,6012,28205,2224,1842
144,10,440,488,202,1130,858,0.6134636264929425,2020-09-10T00:00:00.000Z,105,5989,30330,2345,1842
139,19,458,482,210,1150,887,0.6243213897937026,2020-09-11T00:00:00.000Z,78,5254,32339,2484,1842
134,15,424,507,209,1140,936,0.6188925081433225,2020-09-12T00:00:00.000Z,101,4693,33551,2733,1842
138,16,520,521,228,1269,954,0.6889250814332247,2020-09-13T00:00:00.000Z,123,6970,33427,2751,1842
139,16,539,522,248,1309,975,0.7106406080347448,2020-09-14T00:00:00.000Z,121,6113,36019,2602,1842
135,16,526,515,235,1276,988,0.6927252985884907,2020-09-15T00:00:00.000Z,103,6108,39041,2758,1842
138,27,523,519,277,1319,1034,0.7160694896851248,2020-09-16T00:00:00.000Z,120,6185,40894,2973,1842
145,16,527,546,262,1335,1017,0.7247557003257329,2020-09-17T00:00:00.000Z,101,6121,42418,3130,1842
155,19,502,606,269,1377,1098,0.747557003257329,2020-09-18T00:00:00.000Z,101,5002,44807,3113,1842
155,24,477,632,266,1375,1120,0.746471226927253,2020-09-19T00:00:00.000Z,89,4464,46890,3340,1842
171,11,554,654,267,1475,1213,0.8007600434310532,2020-09-20T00:00:00.000Z,100,5129,46820,3384,1842
169,9,421,653,279,1359,1359,0.737785016286645,2020-09-21T00:00:00.000Z,36,456,48215,3302,1842
