date,amount,total
2020-06-07T00:00:00.000Z,2,307
2020-06-08T00:00:00.000Z,0,307
2020-06-09T00:00:00.000Z,1,308
2020-06-10T00:00:00.000Z,1,309
2020-06-11T00:00:00.000Z,0,309
2020-06-12T00:00:00.000Z,0,309
2020-06-13T00:00:00.000Z,1,310
2020-06-14T00:00:00.000Z,2,312
2020-06-15T00:00:00.000Z,0,312
2020-06-16T00:00:00.000Z,1,313
2020-06-17T00:00:00.000Z,0,313
2020-06-18T00:00:00.000Z,0,313
2020-06-19T00:00:00.000Z,1,314
2020-06-20T00:00:00.000Z,1,315
2020-06-21T00:00:00.000Z,0,315
2020-06-22T00:00:00.000Z,1,316
2020-06-23T00:00:00.000Z,2,318
2020-06-24T00:00:00.000Z,3,321
2020-06-25T00:00:00.000Z,4,325
2020-06-26T00:00:00.000Z,3,328
2020-06-27T00:00:00.000Z,3,331
2020-06-28T00:00:00.000Z,2,333
2020-06-29T00:00:00.000Z,0,333
2020-06-30T00:00:00.000Z,1,334
2020-07-01T00:00:00.000Z,3,337
2020-07-02T00:00:00.000Z,1,338
2020-07-03T00:00:00.000Z,3,341
2020-07-04T00:00:00.000Z,5,346
2020-07-05T00:00:00.000Z,2,348
2020-07-06T00:00:00.000Z,8,356
2020-07-07T00:00:00.000Z,5,361
2020-07-08T00:00:00.000Z,5,366
2020-07-09T00:00:00.000Z,5,371
2020-07-10T00:00:00.000Z,4,375
2020-07-11T00:00:00.000Z,5,380
2020-07-12T00:00:00.000Z,7,387
2020-07-13T00:00:00.000Z,4,391
2020-07-14T00:00:00.000Z,7,398
2020-07-15T00:00:00.000Z,6,404
2020-07-16T00:00:00.000Z,9,413
2020-07-17T00:00:00.000Z,12,425
2020-07-18T00:00:00.000Z,8,433
2020-07-19T00:00:00.000Z,10,443
2020-07-20T00:00:00.000Z,12,455
2020-07-21T00:00:00.000Z,9,464
2020-07-22T00:00:00.000Z,6,470
2020-07-23T00:00:00.000Z,16,486
2020-07-24T00:00:00.000Z,8,494
2020-07-25T00:00:00.000Z,7,501
2020-07-26T00:00:00.000Z,11,512
2020-07-27T00:00:00.000Z,7,519
2020-07-28T00:00:00.000Z,8,527
2020-07-29T00:00:00.000Z,15,542
2020-07-30T00:00:00.000Z,15,557
2020-07-31T00:00:00.000Z,14,571
2020-08-01T00:00:00.000Z,14,585
2020-08-02T00:00:00.000Z,11,596
2020-08-03T00:00:00.000Z,15,611
2020-08-04T00:00:00.000Z,11,622
2020-08-05T00:00:00.000Z,10,632
2020-08-06T00:00:00.000Z,9,641
2020-08-07T00:00:00.000Z,12,653
2020-08-08T00:00:00.000Z,13,666
2020-08-09T00:00:00.000Z,7,673
2020-08-10T00:00:00.000Z,15,688
2020-08-11T00:00:00.000Z,11,699
2020-08-12T00:00:00.000Z,15,714
2020-08-13T00:00:00.000Z,16,730
2020-08-14T00:00:00.000Z,12,742
2020-08-15T00:00:00.000Z,10,752
2020-08-16T00:00:00.000Z,19,771
2020-08-17T00:00:00.000Z,4,775
2020-08-18T00:00:00.000Z,14,789
2020-08-19T00:00:00.000Z,12,801
2020-08-20T00:00:00.000Z,12,813
2020-08-21T00:00:00.000Z,13,826
2020-08-22T00:00:00.000Z,10,836
2020-08-23T00:00:00.000Z,13,849
2020-08-24T00:00:00.000Z,16,865
2020-08-25T00:00:00.000Z,19,884
2020-08-26T00:00:00.000Z,11,895
2020-08-27T00:00:00.000Z,11,906
2020-08-28T00:00:00.000Z,12,918
2020-08-29T00:00:00.000Z,5,923
2020-08-30T00:00:00.000Z,14,937
2020-08-31T00:00:00.000Z,23,960
2020-09-01T00:00:00.000Z,15,975
2020-09-02T00:00:00.000Z,14,989
2020-09-03T00:00:00.000Z,16,1005
2020-09-04T00:00:00.000Z,12,1017
2020-09-05T00:00:00.000Z,15,1032
2020-09-06T00:00:00.000Z,12,1044
2020-09-07T00:00:00.000Z,17,1061
2020-09-08T00:00:00.000Z,20,1081
2020-09-09T00:00:00.000Z,15,1096
2020-09-10T00:00:00.000Z,14,1110
2020-09-11T00:00:00.000Z,20,1130
2020-09-12T00:00:00.000Z,15,1145
2020-09-13T00:00:00.000Z,17,1162
2020-09-14T00:00:00.000Z,20,1182
2020-09-15T00:00:00.000Z,16,1198
2020-09-16T00:00:00.000Z,26,1224
2020-09-17T00:00:00.000Z,17,1241
2020-09-18T00:00:00.000Z,20,1261
2020-09-19T00:00:00.000Z,27,1288
2020-09-20T00:00:00.000Z,21,1309
2020-09-21T00:00:00.000Z,32,1341
2020-09-22T00:00:00.000Z,26,1367
2020-09-23T00:00:00.000Z,25,1392
2020-09-24T00:00:00.000Z,31,1423
2020-09-25T00:00:00.000Z,30,1453
2020-09-26T00:00:00.000Z,26,1479
2020-09-27T00:00:00.000Z,32,1511
2020-09-28T00:00:00.000Z,28,1539
2020-09-29T00:00:00.000Z,35,1574
2020-09-30T00:00:00.000Z,37,1611
2020-10-01T00:00:00.000Z,46,1657
2020-10-02T00:00:00.000Z,25,1682
2020-10-03T00:00:00.000Z,37,1719
2020-10-04T00:00:00.000Z,37,1756
2020-10-05T00:00:00.000Z,27,1783
2020-10-06T00:00:00.000Z,45,1828
2020-10-07T00:00:00.000Z,26,1854
2020-10-08T00:00:00.000Z,47,1901
2020-10-09T00:00:00.000Z,40,1941
2020-10-10T00:00:00.000Z,35,1976
2020-10-11T00:00:00.000Z,46,2022
2020-10-12T00:00:00.000Z,30,2052
2020-10-13T00:00:00.000Z,38,2090
2020-10-14T00:00:00.000Z,35,2125
2020-10-15T00:00:00.000Z,31,2156
2020-10-16T00:00:00.000Z,35,2191
2020-10-17T00:00:00.000Z,32,2223
2020-10-18T00:00:00.000Z,33,2256
2020-10-19T00:00:00.000Z,31,2287
2020-10-20T00:00:00.000Z,20,2307
2020-10-21T00:00:00.000Z,25,2332
2020-10-22T00:00:00.000Z,29,2361
2020-10-23T00:00:00.000Z,26,2387
2020-10-24T00:00:00.000Z,27,2414
2020-10-25T00:00:00.000Z,35,2449
2020-10-26T00:00:00.000Z,28,2477
2020-10-27T00:00:00.000Z,28,2505
2020-10-28T00:00:00.000Z,10,2515
2020-10-29T00:00:00.000Z,19,2534
2020-10-30T00:00:00.000Z,12,2546
2020-10-31T00:00:00.000Z,25,2571
2020-11-01T00:00:00.000Z,19,2590
2020-11-02T00:00:00.000Z,15,2605
2020-11-03T00:00:00.000Z,26,2631
2020-11-04T00:00:00.000Z,16,2647
2020-11-05T00:00:00.000Z,14,2661
2020-11-06T00:00:00.000Z,16,2677
2020-11-07T00:00:00.000Z,8,2685
2020-11-08T00:00:00.000Z,7,2692
2020-11-09T00:00:00.000Z,6,2698
2020-11-10T00:00:00.000Z,10,2708
2020-11-11T00:00:00.000Z,7,2715
2020-11-12T00:00:00.000Z,12,2727
2020-11-13T00:00:00.000Z,5,2732
2020-11-14T00:00:00.000Z,12,2744
2020-11-15T00:00:00.000Z,9,2753
2020-11-16T00:00:00.000Z,8,2761
2020-11-17T00:00:00.000Z,12,2773
2020-11-18T00:00:00.000Z,7,2780
2020-11-19T00:00:00.000Z,8,2788
2020-11-20T00:00:00.000Z,6,2794
2020-11-21T00:00:00.000Z,12,2806
2020-11-22T00:00:00.000Z,17,2823
2020-11-23T00:00:00.000Z,7,2830
2020-11-24T00:00:00.000Z,6,2836
2020-11-25T00:00:00.000Z,5,2841
2020-11-26T00:00:00.000Z,9,2850
2020-11-27T00:00:00.000Z,6,2856
2020-11-28T00:00:00.000Z,10,2866
2020-11-29T00:00:00.000Z,10,2876
2020-11-30T00:00:00.000Z,7,2883
2020-12-01T00:00:00.000Z,10,2893
2020-12-02T00:00:00.000Z,5,2898
2020-12-03T00:00:00.000Z,10,2908
2020-12-04T00:00:00.000Z,10,2918
2020-12-05T00:00:00.000Z,10,2928
2020-12-06T00:00:00.000Z,8,2936
2020-12-07T00:00:00.000Z,7,2943
2020-12-08T00:00:00.000Z,12,2955
2020-12-09T00:00:00.000Z,15,2970
2020-12-10T00:00:00.000Z,12,2982
2020-12-11T00:00:00.000Z,12,2994
2020-12-12T00:00:00.000Z,16,3010
2020-12-13T00:00:00.000Z,9,3019
2020-12-14T00:00:00.000Z,11,3030
2020-12-15T00:00:00.000Z,12,3042
2020-12-16T00:00:00.000Z,14,3056
2020-12-17T00:00:00.000Z,17,3073
2020-12-18T00:00:00.000Z,16,3089
2020-12-19T00:00:00.000Z,19,3108
2020-12-20T00:00:00.000Z,19,3127
2020-12-21T00:00:00.000Z,16,3143
2020-12-22T00:00:00.000Z,13,3156
2020-12-23T00:00:00.000Z,25,3181
2020-12-24T00:00:00.000Z,15,3196
2020-12-25T00:00:00.000Z,20,3216
2020-12-26T00:00:00.000Z,23,3239
2020-12-27T00:00:00.000Z,20,3259
2020-12-28T00:00:00.000Z,34,3293
2020-12-29T00:00:00.000Z,26,3319
2020-12-30T00:00:00.000Z,15,3334
2020-12-31T00:00:00.000Z,34,3368
2021-01-01T00:00:00.000Z,38,3406
2021-01-02T00:00:00.000Z,26,3432
2021-01-03T00:00:00.000Z,24,3456
2021-01-04T00:00:00.000Z,38,3494
2021-01-05T00:00:00.000Z,24,3518
2021-01-06T00:00:00.000Z,45,3563
2021-01-07T00:00:00.000Z,45,3608
2021-01-08T00:00:00.000Z,48,3656
2021-01-09T00:00:00.000Z,22,3678
2021-01-10T00:00:00.000Z,44,3722
2021-01-11T00:00:00.000Z,30,3752
2021-01-12T00:00:00.000Z,48,3800
2021-01-13T00:00:00.000Z,50,3850
2021-01-14T00:00:00.000Z,46,3896
2021-01-15T00:00:00.000Z,3,3899
