Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose,vaccinated_fourth_dose_cum,vaccinated_fourth_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,70,0,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7394,7464,0.08,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24923,32387,0.35,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44663,77050,0.83,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62915,139965,1.51,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73425,213390,2.29,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38514,251904,2.71,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32617,284521,3.06,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104567,389088,4.18,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,135025,524113,5.64,0,4,0,0,0,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156323,680436,7.32,2,6,0,0,0,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153170,833606,8.96,0,6,0,0,0,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158571,992177,10.67,0,6,0,0,0,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71428,1063605,11.44,0,6,0,0,0,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71739,1135344,12.21,0,6,0,0,0,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149755,1285099,13.82,0,6,0,0,0,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152191,1437290,15.46,1,7,0,0,0,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125205,1562495,16.8,4,11,0,0,0,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103362,1665857,17.91,2,13,0,0,0,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116048,1781905,19.16,9,22,0,0,0,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66456,1848361,19.88,4,26,0,0,0,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44546,1892907,20.36,24,50,0,0,0,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37646,1930553,20.76,6000,6050,0.07,0,0,0,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21172,1951725,20.99,19264,25314,0.27,0,0,0,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24071,1975796,21.25,35672,60986,0.66,0,0,0,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52068,2027864,21.81,56874,117860,1.27,0,0,0,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56472,2084336,22.41,68834,186694,2.01,0,0,0,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30774,2115110,22.74,35939,222633,2.39,0,0,0,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29478,2144588,23.06,26006,248639,2.67,0,0,0,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68431,2213019,23.8,84593,333232,3.58,0,0,0,0,0,0,0.31,0,99.69
2021-01-18T00:00:00.000Z,69812,2282831,24.55,120429,453661,4.88,0,0,0,0,0,0,0.58,0,99.42
2021-01-19T00:00:00.000Z,72890,2355721,25.33,137836,591497,6.36,0,0,0,0,0,0,1.09,0,98.91
2021-01-20T00:00:00.000Z,76909,2432630,26.16,143757,735254,7.91,0,0,0,0,0,0,1.9,0,98.1
2021-01-21T00:00:00.000Z,69997,2502627,26.91,164453,899707,9.68,0,0,0,0,0,0,2.88,0,97.12
2021-01-22T00:00:00.000Z,37923,2540550,27.32,71129,970836,10.44,0,0,0,0,0,0,3.39,0,96.61
2021-01-23T00:00:00.000Z,39964,2580514,27.75,53591,1024427,11.02,0,0,0,0,0,0,3.77,0,96.23
2021-01-24T00:00:00.000Z,69144,2649658,28.49,140697,1165124,12.53,0,0,0,0,0,0,4.96,0,95.04
2021-01-25T00:00:00.000Z,80942,2730600,29.36,139512,1304636,14.03,0,0,0,0,0,0,6.61,0,93.39
2021-01-26T00:00:00.000Z,78724,2809324,30.21,126435,1431071,15.39,0,0,0,0,0,0,8.45,0,91.55
2021-01-27T00:00:00.000Z,77969,2887293,31.05,125063,1556134,16.73,0,0,0,0,0,0,10.34,0,89.66
2021-01-28T00:00:00.000Z,79567,2966860,31.9,130616,1686750,18.14,0,0,0,0,0,0,12.43,0,87.57
2021-01-29T00:00:00.000Z,36702,3003562,32.3,64791,1751541,18.84,0,0,0,0,0,0,13.34,0,86.66
2021-01-30T00:00:00.000Z,34392,3037954,32.67,42762,1794303,19.3,0,0,0,0,0,0,14.02,0,85.98
2021-01-31T00:00:00.000Z,73330,3111284,33.46,59497,1853800,19.93,0,0,0,0,0,0,15.76,0,84.24
2021-02-01T00:00:00.000Z,82500,3193784,34.34,35353,1889153,20.32,0,0,0,0,0,0,17.48,0,82.52
2021-02-02T00:00:00.000Z,70094,3263878,35.1,31069,1920222,20.65,0,0,0,0,0,0,19.01,0,80.99
2021-02-03T00:00:00.000Z,60307,3324185,35.75,51439,1971661,21.2,0,0,0,0,0,0,20.47,0,79.53
2021-02-04T00:00:00.000Z,72625,3396810,36.53,58095,2029756,21.83,0,0,0,0,0,0,22,0,78
2021-02-05T00:00:00.000Z,33941,3430751,36.89,28803,2058559,22.14,0,0,0,0,0,0,22.75,0,77.25
2021-02-06T00:00:00.000Z,21620,3452371,37.13,22228,2080787,22.38,0,0,0,0,0,0,23.23,0,76.77
2021-02-07T00:00:00.000Z,54077,3506448,37.71,68731,2149518,23.11,0,0,0,0,0,0,23.99,0,76.01
2021-02-08T00:00:00.000Z,58633,3565081,38.34,65462,2214980,23.82,0,0,0,0,0,0,24.52,0,75.48
2021-02-09T00:00:00.000Z,66345,3631426,39.05,67571,2282551,24.55,0,0,0,0,0,0,25.04,0,74.96
2021-02-10T00:00:00.000Z,70562,3701988,39.81,72306,2354857,25.32,0,0,0,0,0,0,25.77,0,74.23
2021-02-11T00:00:00.000Z,81162,3783150,40.68,72103,2426960,26.1,0,0,0,0,0,0,26.61,0,73.39
2021-02-12T00:00:00.000Z,39098,3822248,41.1,37592,2464552,26.5,0,0,0,0,0,0,27.02,0,72.98
2021-02-13T00:00:00.000Z,27462,3849710,41.4,30440,2494992,26.83,0,0,0,0,0,0,27.33,0,72.67
2021-02-14T00:00:00.000Z,74912,3924622,42.2,69080,2564072,27.57,0,0,0,0,0,0,28.25,0,71.75
2021-02-15T00:00:00.000Z,81540,4006162,43.08,75717,2639789,28.39,0,0,0,0,0,0,29.17,0,70.83
2021-02-16T00:00:00.000Z,83413,4089575,43.98,78294,2718083,29.23,0,0,0,0,0,0,30.11,0,69.89
2021-02-17T00:00:00.000Z,61977,4151552,44.64,75636,2793719,30.04,0,0,0,0,0,0,31.01,0,68.99
2021-02-18T00:00:00.000Z,69152,4220704,45.39,79734,2873453,30.9,0,0,0,0,0,0,31.94,0,68.06
2021-02-19T00:00:00.000Z,39671,4260375,45.81,38159,2911612,31.31,0,0,0,0,0,0,32.45,0,67.55
2021-02-20T00:00:00.000Z,31649,4292024,46.15,28723,2940335,31.62,0,0,0,0,0,0,32.85,0,67.15
2021-02-21T00:00:00.000Z,79433,4371457,47.01,78443,3018778,32.46,0,0,0,0,0,0,33.8,0,66.2
2021-02-22T00:00:00.000Z,85055,4456512,47.92,80591,3099369,33.33,0,0,0,0,0,0,34.83,0,65.17
2021-02-23T00:00:00.000Z,77321,4533833,48.75,70481,3169850,34.09,0,0,0,0,0,0,35.84,0,64.16
2021-02-24T00:00:00.000Z,61064,4594897,49.41,63141,3232991,34.77,0,0,0,0,0,0,36.76,0,63.24
2021-02-25T00:00:00.000Z,51726,4646623,49.97,64801,3297792,35.46,0,0,0,0,0,0,37.66,0,62.34
2021-02-26T00:00:00.000Z,25910,4672533,50.25,32038,3329830,35.81,0,0,0,0,0,0,38.1,0,61.9
2021-02-27T00:00:00.000Z,18348,4690881,50.44,21195,3351025,36.04,0,0,0,0,0,0,38.42,0,61.58
2021-02-28T00:00:00.000Z,40359,4731240,50.88,55871,3406896,36.64,0,0,0,0,0,0,39.24,0,60.76
2021-03-01T00:00:00.000Z,45742,4776982,51.37,61435,3468331,37.3,0,0,0,0,0,0,40.1,0,59.9
2021-03-02T00:00:00.000Z,41195,4818177,51.81,64794,3533125,37.99,0,0,0,0,0,0,40.85,0,59.15
2021-03-03T00:00:00.000Z,42022,4860199,52.26,66785,3599910,38.71,0,0,0,0,0,0,41.55,0,58.45
2021-03-04T00:00:00.000Z,39711,4899910,52.69,79116,3679026,39.56,0,0,0,0,0,0,42.24,0,57.76
2021-03-05T00:00:00.000Z,17360,4917270,52.88,40463,3719489,40,0,0,0,0,0,0,42.57,0,57.43
2021-03-06T00:00:00.000Z,10718,4927988,52.99,25345,3744834,40.27,0,0,0,0,0,0,42.78,0,57.22
2021-03-07T00:00:00.000Z,31153,4959141,53.33,72843,3817677,41.05,0,0,0,0,0,0,43.36,0,56.64
2021-03-08T00:00:00.000Z,27383,4986524,53.62,73291,3890968,41.84,0,0,0,0,0,0,43.97,0,56.03
2021-03-09T00:00:00.000Z,26753,5013277,53.91,76596,3967564,42.67,0,0,0,0,0,0,44.62,0,55.38
2021-03-10T00:00:00.000Z,23365,5036642,54.16,58681,4026245,43.3,0,0,0,0,0,0,45.27,0,54.73
2021-03-11T00:00:00.000Z,23297,5059939,54.41,69090,4095335,44.04,0,0,0,0,0,0,45.99,0,54.01
2021-03-12T00:00:00.000Z,11294,5071233,54.53,41412,4136747,44.48,0,0,0,0,0,0,46.34,0,53.66
2021-03-13T00:00:00.000Z,7949,5079182,54.62,25239,4161986,44.76,0,0,0,0,0,0,46.57,0,53.43
2021-03-14T00:00:00.000Z,20984,5100166,54.84,73934,4235920,45.55,0,0,0,0,0,0,47.2,0,52.8
2021-03-15T00:00:00.000Z,20141,5120307,55.06,78278,4314198,46.39,0,0,0,0,0,0,47.81,0,52.19
2021-03-16T00:00:00.000Z,18753,5139060,55.26,71476,4385674,47.16,0,0,0,0,0,0,48.43,0,51.57
2021-03-17T00:00:00.000Z,17701,5156761,55.45,59000,4444674,47.8,0,0,0,0,0,0,48.92,0,51.08
2021-03-18T00:00:00.000Z,16045,5172806,55.63,58125,4502799,48.42,0,0,0,0,0,0,49.45,0,50.55
2021-03-19T00:00:00.000Z,6952,5179758,55.7,27978,4530777,48.72,0,0,0,0,0,0,49.75,0,50.25
2021-03-20T00:00:00.000Z,5225,5184983,55.76,15298,4546075,48.89,0,0,0,0,0,0,49.93,0,50.07
2021-03-21T00:00:00.000Z,13170,5198153,55.9,40505,4586580,49.32,0,0,0,0,0,0,50.46,0,49.54
2021-03-22T00:00:00.000Z,13572,5211725,56.04,40535,4627115,49.76,0,0,0,0,0,0,51,0,49
2021-03-23T00:00:00.000Z,2843,5214568,56.07,7297,4634412,49.84,0,0,0,0,0,0,51.43,0,48.57
2021-03-24T00:00:00.000Z,10994,5225562,56.19,46554,4680966,50.34,0,0,0,0,0,0,51.84,0,48.16
2021-03-25T00:00:00.000Z,10261,5235823,56.3,35433,4716399,50.72,0,0,0,0,0,0,52.22,0,47.78
2021-03-26T00:00:00.000Z,4183,5240006,56.35,13330,4729729,50.86,0,0,0,0,0,0,52.4,0,47.6
2021-03-27T00:00:00.000Z,1784,5241790,56.37,4267,4733996,50.91,0,0,0,0,0,0,52.5,0,47.5
2021-03-28T00:00:00.000Z,2110,5243900,56.39,4610,4738606,50.96,0,0,0,0,0,0,52.74,0,47.26
2021-03-29T00:00:00.000Z,6911,5250811,56.46,30016,4768622,51.28,0,0,0,0,0,0,53,0,47
2021-03-30T00:00:00.000Z,7887,5258698,56.55,22452,4791074,51.52,0,0,0,0,0,0,53.08,0,46.92
2021-03-31T00:00:00.000Z,8146,5266844,56.64,19491,4810565,51.73,0,0,0,0,0,0,53.38,0,46.62
2021-04-01T00:00:00.000Z,8202,5275046,56.73,18699,4829264,51.93,0,0,0,0,0,0,53.62,0,46.38
2021-04-02T00:00:00.000Z,2933,5277979,56.76,8127,4837391,52.02,0,0,0,0,0,0,53.71,0,46.29
2021-04-03T00:00:00.000Z,1432,5279411,56.77,2978,4840369,52.05,0,0,0,0,0,0,53.74,0,46.26
2021-04-04T00:00:00.000Z,9617,5289028,56.88,22830,4863199,52.3,0,0,0,0,0,0,53.82,0,46.18
2021-04-05T00:00:00.000Z,10358,5299386,56.99,21271,4884470,52.53,0,0,0,0,0,0,54.04,0,45.96
2021-04-06T00:00:00.000Z,9022,5308408,57.08,16787,4901257,52.71,0,0,0,0,0,0,54.21,0,45.79
2021-04-07T00:00:00.000Z,8922,5317330,57.18,15309,4916566,52.87,0,0,0,0,0,0,54.36,0,45.64
2021-04-08T00:00:00.000Z,9423,5326753,57.28,17005,4933571,53.05,0,0,0,0,0,0,54.52,0,45.48
2021-04-09T00:00:00.000Z,3606,5330359,57.32,6254,4939825,53.12,0,0,0,0,0,0,54.58,0,45.42
2021-04-10T00:00:00.000Z,1630,5331989,57.34,3519,4943344,53.16,0,0,0,0,0,0,54.61,0,45.39
2021-04-11T00:00:00.000Z,9037,5341026,57.43,14248,4957592,53.31,0,0,0,0,0,0,54.78,0,45.22
2021-04-12T00:00:00.000Z,8932,5349958,57.53,13229,4970821,53.45,0,0,0,0,0,0,54.95,0,45.05
2021-04-13T00:00:00.000Z,5839,5355797,57.59,4959,4975780,53.51,0,0,0,0,0,0,55.08,0,44.92
2021-04-14T00:00:00.000Z,3646,5359443,57.63,5304,4981084,53.56,0,0,0,0,0,0,55.18,0,44.82
2021-04-15T00:00:00.000Z,693,5360136,57.64,578,4981662,53.57,0,0,0,0,0,0,55.27,0,44.73
2021-04-16T00:00:00.000Z,3410,5363546,57.68,6645,4988307,53.64,0,0,0,0,0,0,55.33,0,44.67
2021-04-17T00:00:00.000Z,820,5364366,57.69,1971,4990278,53.66,0,0,0,0,0,0,55.35,0,44.65
2021-04-18T00:00:00.000Z,7092,5371458,57.76,7432,4997710,53.74,0,0,0,0,0,0,55.47,0,44.53
2021-04-19T00:00:00.000Z,6397,5377855,57.83,7125,5004835,53.82,0,0,0,0,0,0,55.58,0,44.42
2021-04-20T00:00:00.000Z,6276,5384131,57.9,6886,5011721,53.89,0,0,0,0,0,0,55.65,0,44.35
2021-04-21T00:00:00.000Z,6373,5390504,57.97,7106,5018827,53.97,0,0,0,0,0,0,55.71,0,44.29
2021-04-22T00:00:00.000Z,5940,5396444,58.03,7684,5026511,54.05,0,0,0,0,0,0,55.75,0,44.25
2021-04-23T00:00:00.000Z,2759,5399203,58.06,3387,5029898,54.09,0,0,0,0,0,0,55.8,0,44.2
2021-04-24T00:00:00.000Z,766,5399969,58.07,1288,5031186,54.1,0,0,0,0,0,0,55.82,0,44.18
2021-04-25T00:00:00.000Z,4828,5404797,58.12,6920,5038106,54.18,0,0,0,0,0,0,55.89,0,44.11
2021-04-26T00:00:00.000Z,5473,5410270,58.18,7888,5045994,54.26,0,0,0,0,0,0,55.96,0,44.04
2021-04-27T00:00:00.000Z,4503,5414773,58.23,6620,5052614,54.33,0,0,0,0,0,0,56.03,0,43.97
2021-04-28T00:00:00.000Z,4491,5419264,58.28,7324,5059938,54.41,0,0,0,0,0,0,56.09,0,43.91
2021-04-29T00:00:00.000Z,4370,5423634,58.32,7287,5067225,54.49,0,0,0,0,0,0,56.16,0,43.84
2021-04-30T00:00:00.000Z,1920,5425554,58.34,3198,5070423,54.52,0,0,0,0,0,0,56.19,0,43.81
2021-05-01T00:00:00.000Z,458,5426012,58.35,892,5071315,54.53,0,0,0,0,0,0,56.2,0,43.8
2021-05-02T00:00:00.000Z,3224,5429236,58.38,6088,5077403,54.6,0,0,0,0,0,0,56.26,0,43.74
2021-05-03T00:00:00.000Z,3534,5432770,58.42,5828,5083231,54.66,0,0,0,0,0,0,56.32,0,43.68
2021-05-04T00:00:00.000Z,3585,5436355,58.46,4731,5087962,54.71,0,0,0,0,0,0,56.38,0,43.62
2021-05-05T00:00:00.000Z,3289,5439644,58.5,4086,5092048,54.76,0,0,0,0,0,0,56.44,0,43.56
2021-05-06T00:00:00.000Z,3640,5443284,58.53,3141,5095189,54.79,0,0,0,0,0,0,56.5,0,43.5
2021-05-07T00:00:00.000Z,1838,5445122,58.55,2501,5097690,54.82,0,0,0,0,0,0,56.52,0,43.48
2021-05-08T00:00:00.000Z,236,5445358,58.56,504,5098194,54.82,0,0,0,0,0,0,56.53,0,43.47
2021-05-09T00:00:00.000Z,2848,5448206,58.59,4747,5102941,54.87,0,0,0,0,0,0,56.58,0,43.42
2021-05-10T00:00:00.000Z,2891,5451097,58.62,4703,5107644,54.93,0,0,0,0,0,0,56.63,0,43.37
2021-05-11T00:00:00.000Z,2619,5453716,58.65,3876,5111520,54.97,0,0,0,0,0,0,56.67,0,43.33
2021-05-12T00:00:00.000Z,2029,5455745,58.67,3336,5114856,55,0,0,0,0,0,0,56.7,0,43.3
2021-05-13T00:00:00.000Z,2039,5457784,58.69,3678,5118534,55.04,0,0,0,0,0,0,56.73,0,43.27
2021-05-14T00:00:00.000Z,973,5458757,58.7,1491,5120025,55.06,0,0,0,0,0,0,56.75,0,43.25
2021-05-15T00:00:00.000Z,252,5459009,58.7,255,5120280,55.06,0,0,0,0,0,0,56.75,0,43.25
2021-05-16T00:00:00.000Z,528,5459537,58.71,1203,5121483,55.07,0,0,0,0,0,0,56.78,0,43.22
2021-05-17T00:00:00.000Z,297,5459834,58.71,841,5122324,55.08,0,0,0,0,0,0,56.81,0,43.19
2021-05-18T00:00:00.000Z,1957,5461791,58.73,4936,5127260,55.14,0,0,0,0,0,0,56.84,0,43.16
2021-05-19T00:00:00.000Z,2226,5464017,58.76,5037,5132297,55.19,0,0,0,0,0,0,56.87,0,43.13
2021-05-20T00:00:00.000Z,2308,5466325,58.78,3876,5136173,55.23,0,0,0,0,0,0,56.9,0,43.1
2021-05-21T00:00:00.000Z,1183,5467508,58.79,1407,5137580,55.25,0,0,0,0,0,0,56.92,0,43.08
2021-05-22T00:00:00.000Z,205,5467713,58.8,395,5137975,55.25,0,0,0,0,0,0,56.92,0,43.08
2021-05-23T00:00:00.000Z,2271,5469984,58.82,3215,5141190,55.29,0,0,0,0,0,0,56.94,0,43.06
2021-05-24T00:00:00.000Z,2132,5472116,58.84,3595,5144785,55.32,0,0,0,0,0,0,56.96,0,43.04
2021-05-25T00:00:00.000Z,1816,5473932,58.86,2584,5147369,55.35,0,0,0,0,0,0,56.99,0,43.01
2021-05-26T00:00:00.000Z,1406,5475338,58.88,2500,5149869,55.38,0,0,0,0,0,0,57.03,0,42.97
2021-05-27T00:00:00.000Z,1853,5477191,58.9,3182,5153051,55.41,0,0,0,0,0,0,57.06,0,42.94
2021-05-28T00:00:00.000Z,781,5477972,58.91,1404,5154455,55.43,0,0,0,0,0,0,57.07,0,42.93
2021-05-29T00:00:00.000Z,189,5478161,58.91,223,5154678,55.43,0,0,0,0,0,0,57.07,0,42.93
2021-05-30T00:00:00.000Z,1643,5479804,58.93,1936,5156614,55.45,0,0,0,0,0,0,57.1,0,42.9
2021-05-31T00:00:00.000Z,1732,5481536,58.95,2089,5158703,55.47,0,0,0,0,0,0,57.13,0,42.87
2021-06-01T00:00:00.000Z,1374,5482910,58.96,1818,5160521,55.49,0,0,0,0,0,0,57.47,0,42.53
2021-06-02T00:00:00.000Z,1510,5484420,58.98,1604,5162125,55.51,0,0,0,0,0,0,57.25,0,42.75
2021-06-03T00:00:00.000Z,1681,5486101,58.99,1488,5163613,55.53,0,0,0,0,0,0,57.27,0,42.73
2021-06-04T00:00:00.000Z,1095,5487196,59.01,779,5164392,55.54,0,0,0,0,0,0,57.28,0,42.72
2021-06-05T00:00:00.000Z,182,5487378,59.01,158,5164550,55.54,0,0,0,0,0,0,57.29,0,42.71
2021-06-06T00:00:00.000Z,4288,5491666,59.05,1002,5165552,55.55,0,0,0,0,0,0,57.31,0,42.69
2021-06-07T00:00:00.000Z,4433,5496099,59.1,808,5166360,55.56,0,0,0,0,0,0,57.34,0,42.66
2021-06-08T00:00:00.000Z,3733,5499832,59.14,1167,5167527,55.57,0,0,0,0,0,0,57.36,0,42.64
2021-06-09T00:00:00.000Z,3610,5503442,59.18,1323,5168850,55.58,0,0,0,0,0,0,57.4,0,42.6
2021-06-10T00:00:00.000Z,3356,5506798,59.22,1295,5170145,55.6,0,0,0,0,0,0,57.42,0,42.58
2021-06-11T00:00:00.000Z,1393,5508191,59.23,582,5170727,55.6,0,0,0,0,0,0,57.43,0,42.57
2021-06-12T00:00:00.000Z,216,5508407,59.23,170,5170897,55.61,0,0,0,0,0,0,57.43,0,42.57
2021-06-13T00:00:00.000Z,3100,5511507,59.27,1258,5172155,55.62,0,0,0,0,0,0,57.45,0,42.55
2021-06-14T00:00:00.000Z,3055,5514562,59.3,1527,5173682,55.64,0,0,0,0,0,0,57.46,0,42.54
2021-06-15T00:00:00.000Z,3137,5517699,59.33,1371,5175053,55.65,0,0,0,0,0,0,57.48,0,42.52
2021-06-16T00:00:00.000Z,2728,5520427,59.36,997,5176050,55.66,0,0,0,0,0,0,57.49,0,42.51
2021-06-17T00:00:00.000Z,2723,5523150,59.39,1197,5177247,55.67,0,0,0,0,0,0,57.51,0,42.49
2021-06-18T00:00:00.000Z,1263,5524413,59.41,504,5177751,55.68,0,0,0,0,0,0,57.52,0,42.48
2021-06-19T00:00:00.000Z,242,5524655,59.41,138,5177889,55.68,0,0,0,0,0,0,57.52,0,42.48
2021-06-20T00:00:00.000Z,3313,5527968,59.45,1330,5179219,55.69,0,0,0,0,0,0,57.54,0,42.46
2021-06-21T00:00:00.000Z,5238,5533206,59.5,1212,5180431,55.71,0,0,0,0,0,0,57.56,0,42.44
2021-06-22T00:00:00.000Z,6922,5540128,59.58,1096,5181527,55.72,0,0,0,0,0,0,57.58,0,42.42
2021-06-23T00:00:00.000Z,10753,5550881,59.69,1298,5182825,55.73,0,0,0,0,0,0,57.6,0,42.4
2021-06-24T00:00:00.000Z,12038,5562919,59.82,1464,5184289,55.75,0,0,0,0,0,0,57.62,0,42.38
2021-06-25T00:00:00.000Z,7110,5570029,59.9,939,5185228,55.76,0,0,0,0,0,0,57.62,0,42.38
2021-06-26T00:00:00.000Z,2270,5572299,59.92,197,5185425,55.76,0,0,0,0,0,0,57.63,0,42.37
2021-06-27T00:00:00.000Z,13629,5585928,60.07,3434,5188859,55.8,0,0,0,0,0,0,57.65,0,42.35
2021-06-28T00:00:00.000Z,14516,5600444,60.22,3673,5192532,55.84,0,0,0,0,0,0,57.68,0,42.32
2021-06-29T00:00:00.000Z,16706,5617150,60.4,3742,5196274,55.88,0,0,0,0,0,0,57.69,0,42.31
2021-06-30T00:00:00.000Z,16480,5633630,60.58,3393,5199667,55.91,0,0,0,0,0,0,57.72,0,42.28
