date,amount
,131
2020-02-12T00:00:00.000Z,0
2020-02-13T00:00:00.000Z,0
2020-02-14T00:00:00.000Z,0
2020-02-15T00:00:00.000Z,0
2020-02-16T00:00:00.000Z,0
2020-02-17T00:00:00.000Z,0
2020-02-18T00:00:00.000Z,0
2020-02-19T00:00:00.000Z,0
2020-02-20T00:00:00.000Z,0
2020-02-21T00:00:00.000Z,0
2020-02-22T00:00:00.000Z,0
2020-02-23T00:00:00.000Z,0
2020-02-24T00:00:00.000Z,0
2020-02-25T00:00:00.000Z,0
2020-02-26T00:00:00.000Z,0
2020-02-27T00:00:00.000Z,0
2020-02-28T00:00:00.000Z,0
2020-02-29T00:00:00.000Z,0
2020-03-01T00:00:00.000Z,0
2020-03-02T00:00:00.000Z,0
2020-03-03T00:00:00.000Z,0
2020-03-04T00:00:00.000Z,0
2020-03-05T00:00:00.000Z,0
2020-03-06T00:00:00.000Z,0
2020-03-07T00:00:00.000Z,0
2020-03-08T00:00:00.000Z,0
2020-03-09T00:00:00.000Z,0
2020-03-10T00:00:00.000Z,0
2020-03-11T00:00:00.000Z,0
2020-03-12T00:00:00.000Z,0
2020-03-13T00:00:00.000Z,1
2020-03-14T00:00:00.000Z,0
2020-03-15T00:00:00.000Z,0
2020-03-16T00:00:00.000Z,0
2020-03-17T00:00:00.000Z,2
2020-03-18T00:00:00.000Z,2
2020-03-19T00:00:00.000Z,4
2020-03-20T00:00:00.000Z,1
2020-03-21T00:00:00.000Z,1
2020-03-22T00:00:00.000Z,4
2020-03-23T00:00:00.000Z,6
2020-03-24T00:00:00.000Z,5
2020-03-25T00:00:00.000Z,6
2020-03-26T00:00:00.000Z,10
2020-03-27T00:00:00.000Z,18
2020-03-28T00:00:00.000Z,9
2020-03-29T00:00:00.000Z,15
2020-03-30T00:00:00.000Z,33
2020-03-31T00:00:00.000Z,43
2020-04-01T00:00:00.000Z,32
2020-04-02T00:00:00.000Z,80
2020-04-03T00:00:00.000Z,57
2020-04-04T00:00:00.000Z,53
2020-04-05T00:00:00.000Z,102
2020-04-06T00:00:00.000Z,121
2020-04-07T00:00:00.000Z,122
2020-04-08T00:00:00.000Z,107
2020-04-09T00:00:00.000Z,113
2020-04-10T00:00:00.000Z,129
2020-04-11T00:00:00.000Z,121
