Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,63,0,0,0,0
2020-12-20T00:00:00.000Z,7366,7429,0.08,0,0,0
2020-12-21T00:00:00.000Z,24888,32317,0.35,0,0,0
2020-12-22T00:00:00.000Z,44653,76970,0.83,0,0,0
2020-12-23T00:00:00.000Z,62990,139960,1.51,0,0,0
2020-12-24T00:00:00.000Z,73601,213561,2.3,0,0,0
2020-12-25T00:00:00.000Z,38761,252322,2.71,0,0,0
2020-12-26T00:00:00.000Z,32873,285195,3.07,0,0,0
2020-12-27T00:00:00.000Z,105116,390311,4.2,0,0,0
2020-12-28T00:00:00.000Z,135937,526248,5.66,0,0,0
2020-12-29T00:00:00.000Z,157389,683637,7.35,0,0,0
2020-12-30T00:00:00.000Z,154310,837947,9.01,0,0,0
2020-12-31T00:00:00.000Z,159657,997604,10.73,0,0,0
2021-01-01T00:00:00.000Z,72152,1069756,11.5,0,0,0
2021-01-02T00:00:00.000Z,72428,1142184,12.28,0,0,0
2021-01-03T00:00:00.000Z,151032,1293216,13.91,0,0,0
2021-01-04T00:00:00.000Z,153139,1446355,15.55,2,2,0
2021-01-05T00:00:00.000Z,126766,1573121,16.92,0,2,0
2021-01-06T00:00:00.000Z,104833,1677954,18.04,0,2,0
2021-01-07T00:00:00.000Z,117467,1795421,19.31,3,5,0
2021-01-08T00:00:00.000Z,67144,1862565,20.03,3,8,0
2021-01-09T00:00:00.000Z,44993,1907558,20.51,22,30,0
2021-01-10T00:00:00.000Z,38131,1945689,20.92,5981,6011,0.06
2021-01-11T00:00:00.000Z,21435,1967124,21.15,19236,25247,0.27
2021-01-12T00:00:00.000Z,24269,1991393,21.41,35647,60894,0.65
2021-01-13T00:00:00.000Z,52459,2043852,21.98,56921,117815,1.27
2021-01-14T00:00:00.000Z,56812,2100664,22.59,68907,186722,2.01
2021-01-15T00:00:00.000Z,30999,2131663,22.92,36136,222858,2.4
2021-01-16T00:00:00.000Z,29700,2161363,23.24,26199,249057,2.68
2021-01-17T00:00:00.000Z,68405,2229768,23.98,84581,333638,3.59
2021-01-18T00:00:00.000Z,69515,2299283,24.73,120004,453642,4.88
2021-01-19T00:00:00.000Z,72589,2371872,25.51,137327,590969,6.35
2021-01-20T00:00:00.000Z,76507,2448379,26.33,143207,734176,7.9
2021-01-21T00:00:00.000Z,69518,2517897,27.08,163684,897860,9.66
2021-01-22T00:00:00.000Z,37693,2555590,27.48,70832,968692,10.42
2021-01-23T00:00:00.000Z,39812,2595402,27.91,53423,1022115,10.99
2021-01-24T00:00:00.000Z,68896,2664298,28.65,140169,1162284,12.5
2021-01-25T00:00:00.000Z,80679,2744977,29.52,138999,1301283,13.99
2021-01-26T00:00:00.000Z,78440,2823417,30.36,125866,1427149,15.35
2021-01-27T00:00:00.000Z,77627,2901044,31.2,124505,1551654,16.69
2021-01-28T00:00:00.000Z,79346,2980390,32.05,130117,1681771,18.08
2021-01-29T00:00:00.000Z,36492,3016882,32.44,64529,1746300,18.78
2021-01-30T00:00:00.000Z,34236,3051118,32.81,42632,1788932,19.24
2021-01-31T00:00:00.000Z,73099,3124217,33.6,59258,1848190,19.87
2021-02-01T00:00:00.000Z,82147,3206364,34.48,35181,1883371,20.25
