section,female,male,period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.6}",3 חודשים
0-9,"{'amount': 16, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 1.4}",חודש אחרון
0-9,"{'amount': 9, 'percentage': 0.4}","{'amount': 23, 'percentage': 0.9}",שנה
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 17, 'percentage': 1.2}",6 חודשים
10-19,"{'amount': 2, 'percentage': 0.6}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 9, 'percentage': 0.6}","{'amount': 10, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 20, 'percentage': 0.8}","{'amount': 22, 'percentage': 0.9}",שנה
20-29,"{'amount': 57, 'percentage': 0.9}","{'amount': 55, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 1, 'percentage': 0.7}","{'amount': 1, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 10, 'percentage': 0.7}","{'amount': 11, 'percentage': 0.8}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים
30-39,"{'amount': 8, 'percentage': 2.3}","{'amount': 9, 'percentage': 2.6}",3 חודשים
30-39,"{'amount': 106, 'percentage': 1.7}","{'amount': 105, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 4, 'percentage': 2.8}","{'amount': 2, 'percentage': 1.4}",חודש אחרון
30-39,"{'amount': 37, 'percentage': 1.5}","{'amount': 49, 'percentage': 2}",שנה
30-39,"{'amount': 16, 'percentage': 1.1}","{'amount': 29, 'percentage': 2}",6 חודשים
40-49,"{'amount': 140, 'percentage': 2.3}","{'amount': 265, 'percentage': 4.3}",מתחילת קורונה
40-49,"{'amount': 2, 'percentage': 1.4}","{'amount': 6, 'percentage': 4.2}",חודש אחרון
40-49,"{'amount': 52, 'percentage': 2.1}","{'amount': 106, 'percentage': 4.3}",שנה
40-49,"{'amount': 18, 'percentage': 1.2}","{'amount': 47, 'percentage': 3.3}",6 חודשים
40-49,"{'amount': 6, 'percentage': 1.7}","{'amount': 10, 'percentage': 2.8}",3 חודשים
50-59,"{'amount': 8, 'percentage': 2.3}","{'amount': 22, 'percentage': 6.3}",3 חודשים
50-59,"{'amount': 256, 'percentage': 4.2}","{'amount': 549, 'percentage': 8.9}",מתחילת קורונה
50-59,"{'amount': 5, 'percentage': 3.5}","{'amount': 4, 'percentage': 2.8}",חודש אחרון
50-59,"{'amount': 108, 'percentage': 4.4}","{'amount': 189, 'percentage': 7.6}",שנה
50-59,"{'amount': 54, 'percentage': 3.7}","{'amount': 101, 'percentage': 7}",6 חודשים
60-69,"{'amount': 513, 'percentage': 8.3}","{'amount': 942, 'percentage': 15.3}",מתחילת קורונה
60-69,"{'amount': 9, 'percentage': 6.3}","{'amount': 22, 'percentage': 15.4}",חודש אחרון
60-69,"{'amount': 215, 'percentage': 8.7}","{'amount': 311, 'percentage': 12.6}",שנה
60-69,"{'amount': 99, 'percentage': 6.9}","{'amount': 170, 'percentage': 11.8}",6 חודשים
60-69,"{'amount': 27, 'percentage': 7.7}","{'amount': 49, 'percentage': 13.9}",3 חודשים
70-79,"{'amount': 34, 'percentage': 9.7}","{'amount': 67, 'percentage': 19}",3 חודשים
70-79,"{'amount': 594, 'percentage': 9.6}","{'amount': 1048, 'percentage': 17}",מתחילת קורונה
70-79,"{'amount': 16, 'percentage': 11.2}","{'amount': 26, 'percentage': 18.2}",חודש אחרון
70-79,"{'amount': 258, 'percentage': 10.4}","{'amount': 393, 'percentage': 15.9}",שנה
70-79,"{'amount': 150, 'percentage': 10.4}","{'amount': 246, 'percentage': 17}",6 חודשים
80-89,"{'amount': 25, 'percentage': 7.1}","{'amount': 44, 'percentage': 12.5}",3 חודשים
80-89,"{'amount': 484, 'percentage': 7.9}","{'amount': 654, 'percentage': 10.6}",מתחילת קורונה
80-89,"{'amount': 8, 'percentage': 5.6}","{'amount': 17, 'percentage': 11.9}",חודש אחרון
80-89,"{'amount': 228, 'percentage': 9.2}","{'amount': 277, 'percentage': 11.2}",שנה
80-89,"{'amount': 146, 'percentage': 10.1}","{'amount': 190, 'percentage': 13.2}",6 חודשים
90+,"{'amount': 20, 'percentage': 5.7}","{'amount': 16, 'percentage': 4.5}",3 חודשים
90+,"{'amount': 148, 'percentage': 2.4}","{'amount': 150, 'percentage': 2.4}",מתחילת קורונה
90+,"{'amount': 10, 'percentage': 7}","{'amount': 8, 'percentage': 5.6}",חודש אחרון
90+,"{'amount': 75, 'percentage': 3}","{'amount': 71, 'percentage': 2.9}",שנה
90+,"{'amount': 56, 'percentage': 3.9}","{'amount': 55, 'percentage': 3.8}",6 חודשים
