date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum,serious_critical_new
2020-03-23T00:00:00.000Z,58,364,331,44,37,283,24,0,2917,0.1247857387727117,3905,997,0,28,1,0,48,7
2020-03-24T00:00:00.000Z,81,408,354,48,49,311,26,3,2917,0.1398697291738087,3835,1389,0,30,4,0,55,7
2020-03-25T00:00:00.000Z,81,428,411,52,54,322,28,1,2917,0.1467260884470346,3533,1750,0,33,5,0,60,5
2020-03-26T00:00:00.000Z,81,484,430,56,67,361,31,5,2917,0.1659238944120672,3789,2236,0,39,10,0,69,10
2020-03-27T00:00:00.000Z,110,533,483,67,71,395,37,2,2917,0.1827219746314707,3129,2596,0,46,12,0,82,13
2020-03-28T00:00:00.000Z,52,528,497,70,83,375,41,1,2917,0.1810078848131642,2721,3052,0,51,13,0,87,5
2020-03-29T00:00:00.000Z,69,557,530,80,88,389,50,3,2917,0.1909496057593418,4118,3533,0,62,16,0,101,14
2020-03-30T00:00:00.000Z,122,634,585,89,103,442,54,1,2917,0.2173465889612616,3750,3989,0,69,17,0,113,13
2020-03-31T00:00:00.000Z,110,684,641,98,116,470,64,4,2917,0.2344874871443264,3849,4623,0,81,21,0,128,16
2020-04-01T00:00:00.000Z,147,773,731,111,143,519,72,8,2917,0.2649982859101817,3912,4498,689,95,29,0,148,21
2020-04-02T00:00:00.000Z,115,817,732,113,145,559,79,9,2917,0.2800822763112787,4149,5091,720,106,38,0,160,12
2020-04-03T00:00:00.000Z,97,815,726,131,159,525,93,5,2917,0.2793966403839561,3373,5635,717,126,43,0,182,24
2020-04-04T00:00:00.000Z,73,790,752,140,170,480,107,6,2917,0.2708261912924238,3031,5974,718,143,49,0,197,17
2020-04-05T00:00:00.000Z,99,826,740,135,193,498,107,7,2917,0.2831676379842304,4356,6483,693,150,56,0,203,6
2020-04-06T00:00:00.000Z,93,809,695,147,208,454,110,8,2917,0.2773397326019884,3937,6746,796,164,64,0,223,21
2020-04-07T00:00:00.000Z,73,750,655,160,204,386,106,8,2917,0.2571134727459719,4155,7009,819,171,72,1,241,18
2020-04-08T00:00:00.000Z,57,694,616,166,196,332,115,8,2917,0.2379156667809393,3369,7227,859,178,80,0,259,22
2020-04-09T00:00:00.000Z,65,669,635,166,189,314,117,9,2917,0.2293452176894069,3232,7344,944,185,89,0,275,19
2020-04-10T00:00:00.000Z,54,674,600,170,173,331,128,8,2917,0.2310593075077134,3947,7539,1002,196,97,0,285,13
2020-04-11T00:00:00.000Z,40,627,595,182,163,282,130,6,2917,0.2149468632156325,3084,7699,1061,205,103,0,309,26
2020-04-12T00:00:00.000Z,90,670,621,177,175,318,130,6,2917,0.2296880356530682,4797,7937,1074,212,109,0,327,21
2020-04-13T00:00:00.000Z,91,696,630,192,169,335,137,9,2917,0.2386013027082619,4515,7964,1181,224,118,0,353,34
2020-04-14T00:00:00.000Z,70,684,636,178,173,333,134,8,2917,0.2344874871443264,4209,8003,1229,228,126,0,360,8
2020-04-15T00:00:00.000Z,69,691,665,179,175,337,132,13,2917,0.2368872128899554,3368,7977,1238,241,139,0,381,26
2020-04-16T00:00:00.000Z,51,702,640,181,162,359,137,7,2917,0.2406582104902297,5208,7830,1366,251,146,0,393,18
2020-04-17T00:00:00.000Z,48,667,613,165,163,339,124,9,2917,0.2286595817620843,4060,7799,1348,254,155,0,402,14
2020-04-18T00:00:00.000Z,41,637,611,174,141,322,118,11,2917,0.2183750428522455,3696,7520,1661,260,166,0,418,28
2020-04-19T00:00:00.000Z,40,624,574,157,148,319,118,8,2917,0.2139184093246486,5597,7389,1707,267,174,0,426,8
2020-04-20T00:00:00.000Z,49,600,547,154,135,311,123,6,2917,0.2056907781967775,4910,7232,1723,276,180,0,431,11
2020-04-21T00:00:00.000Z,27,550,511,145,146,259,119,9,2917,0.1885498800137127,4731,7144,1738,279,189,0,437,8
2020-04-22T00:00:00.000Z,36,525,489,149,122,254,110,3,2917,0.1799794309221803,4648,6987,1739,279,192,0,445,10
2020-04-23T00:00:00.000Z,32,496,447,146,106,244,114,4,2917,0.1700377099760027,5175,7094,1605,283,196,0,450,11
2020-04-24T00:00:00.000Z,26,468,442,144,109,215,108,3,2917,0.1604388069934865,4255,6848,1751,287,199,0,457,9
2020-04-25T00:00:00.000Z,8,441,427,136,105,200,107,3,2917,0.1511827219746315,3527,6622,1762,288,202,0,460,7
2020-04-26T00:00:00.000Z,32,437,409,142,91,204,111,2,2917,0.1498114501199863,5560,6310,1737,292,204,0,467,10
2020-04-27T00:00:00.000Z,21,413,379,132,89,192,101,4,2917,0.1415838189921152,5124,5953,1775,293,208,0,469,3
2020-04-28T00:00:00.000Z,27,391,366,127,85,179,100,5,2917,0.1340418237915667,4682,5598,1726,296,213,0,473,6
2020-04-29T00:00:00.000Z,23,383,368,122,86,175,96,6,2917,0.1312992800822763,4068,5312,1726,296,219,0,478,6
2020-04-30T00:00:00.000Z,19,377,344,112,87,178,90,6,2917,0.1292423723003085,5461,5039,1721,296,225,0,481,5
2020-05-01T00:00:00.000Z,20,345,326,109,81,155,89,4,2917,0.1182721974631471,4405,4722,1746,299,229,0,485,5
2020-05-02T00:00:00.000Z,14,337,330,111,66,160,90,3,2917,0.1155296537538567,3828,4610,1610,300,232,0,487,7
2020-05-03T00:00:00.000Z,14,326,300,101,71,154,84,3,2917,0.1117586561535825,5779,4380,1591,300,235,0,487,2
2020-05-04T00:00:00.000Z,18,308,276,97,71,140,78,3,2917,0.1055879328076791,5315,4237,1545,300,238,0,488,2
2020-05-05T00:00:00.000Z,9,271,257,91,61,119,72,2,2917,0.09290366815221117,5224,4022,1488,300,240,0,488,0
2020-05-06T00:00:00.000Z,15,267,248,88,61,118,70,1,2917,0.09153239629756599,5142,3881,1439,300,241,0,489,3
2020-05-07T00:00:00.000Z,13,255,243,84,60,111,70,1,2917,0.08741858073363044,5419,3725,1423,302,242,0,490,3
2020-05-08T00:00:00.000Z,13,243,239,78,53,112,64,6,2917,0.08330476516969489,4641,3585,1365,303,248,0,492,3
2020-05-09T00:00:00.000Z,10,247,244,78,50,119,64,3,2917,0.08467603702434008,3106,3662,1204,304,251,0,493,5
2020-05-10T00:00:00.000Z,14,245,228,74,51,120,66,4,2917,0.08399040109701748,6097,3532,1202,308,255,0,496,4
2020-05-11T00:00:00.000Z,9,229,213,69,54,106,60,5,2917,0.07850531367843674,5289,3238,1208,309,260,0,499,3
2020-05-12T00:00:00.000Z,10,219,202,65,52,102,56,3,2917,0.0750771340418238,5416,3161,1054,310,263,0,501,3
2020-05-13T00:00:00.000Z,10,203,200,61,48,94,53,3,2917,0.06959204662324306,5383,3102,968,312,266,0,503,2
2020-05-14T00:00:00.000Z,6,198,189,61,43,94,52,2,2917,0.06787795680493658,5779,2940,917,313,268,0,504,2
2020-05-15T00:00:00.000Z,1,189,185,61,43,85,52,0,2917,0.06479259513198492,5004,2896,814,313,268,0,504,0
2020-05-16T00:00:00.000Z,4,183,183,60,40,83,51,3,2917,0.06273568735001714,4369,2830,780,313,271,0,504,0
2020-05-17T00:00:00.000Z,10,186,174,55,38,93,45,4,2917,0.06376414124100103,6530,2719,756,314,275,0,506,3
2020-05-18T00:00:00.000Z,3,172,161,52,42,78,43,3,2917,0.05896468974974289,5996,2506,725,315,278,0,507,1
2020-05-19T00:00:00.000Z,7,166,160,51,43,72,40,2,2917,0.05690778196777512,6127,2492,603,315,280,0,509,3
2020-05-20T00:00:00.000Z,4,159,146,46,40,73,41,1,2917,0.05450805622214604,6060,2435,570,315,281,0,509,1
2020-05-21T00:00:00.000Z,8,151,141,47,31,73,37,0,2917,0.05176551251285567,6343,2382,514,315,281,0,509,2
2020-05-22T00:00:00.000Z,5,143,140,46,32,65,37,0,2917,0.04902296880356531,5198,2297,455,315,281,0,509,0
2020-05-23T00:00:00.000Z,3,143,142,46,33,64,37,0,2917,0.04902296880356531,4603,2309,400,315,281,0,509,0
2020-05-24T00:00:00.000Z,0,141,126,43,36,62,34,1,2917,0.04833733287624271,6907,2230,390,315,282,0,509,1
2020-05-25T00:00:00.000Z,8,132,124,41,32,59,29,2,2917,0.04525197120329105,6306,2163,345,315,284,0,510,2
2020-05-26T00:00:00.000Z,3,124,119,36,37,51,32,0,2917,0.04250942749400068,6265,2187,283,315,284,0,510,1
2020-05-27T00:00:00.000Z,5,122,116,40,37,45,36,2,2917,0.04182379156667809,6312,2172,276,316,286,1,512,5
2020-05-28T00:00:00.000Z,7,122,115,36,37,49,34,1,2917,0.04182379156667809,5390,2136,273,316,287,0,512,0
2020-05-29T00:00:00.000Z,5,119,119,39,36,44,37,0,2917,0.0407953376756942,4548,2238,241,317,287,0,513,4
2020-05-30T00:00:00.000Z,5,125,124,35,43,47,33,0,2917,0.04285224545766198,4772,2222,241,317,287,0,513,0
2020-05-31T00:00:00.000Z,5,128,120,35,47,46,31,0,2917,0.04388069934864587,7132,2247,245,317,287,0,514,3
2020-06-01T00:00:00.000Z,12,128,112,32,45,51,29,3,2917,0.04388069934864587,6362,2303,224,317,290,0,514,1
2020-06-02T00:00:00.000Z,13,122,115,29,44,49,29,2,2917,0.04182379156667809,6370,2386,202,318,292,0,515,2
2020-06-03T00:00:00.000Z,8,121,117,28,42,51,25,1,2917,0.0414809736030168,6293,2429,225,318,293,0,515,1
2020-06-04T00:00:00.000Z,11,128,116,30,37,61,23,0,2917,0.04388069934864587,6701,2529,227,318,293,0,518,4
2020-06-05T00:00:00.000Z,8,122,112,29,41,52,23,1,2917,0.04182379156667809,5538,2621,228,318,294,0,518,0
2020-06-06T00:00:00.000Z,9,117,115,29,42,46,21,4,2917,0.04010970174837161,4954,2657,239,318,298,0,521,5
2020-06-07T00:00:00.000Z,12,125,121,29,42,54,23,2,2917,0.04285224545766198,7550,2738,247,319,300,0,525,5
2020-06-08T00:00:00.000Z,16,136,122,30,46,60,23,0,2917,0.04662324305793623,6393,2859,262,319,300,0,527,2
2020-06-09T00:00:00.000Z,10,132,119,31,42,59,24,1,2917,0.04525197120329105,6648,2991,259,321,301,0,530,3
2020-06-10T00:00:00.000Z,24,141,124,32,45,64,24,1,2917,0.04833733287624271,6816,3149,283,322,302,0,532,2
2020-06-11T00:00:00.000Z,13,136,125,35,38,63,24,0,2917,0.04662324305793623,6839,3245,321,322,302,0,536,6
2020-06-12T00:00:00.000Z,13,139,127,35,43,61,25,0,2917,0.04765169694892012,5678,3355,338,323,302,0,539,3
2020-06-13T00:00:00.000Z,11,136,133,35,45,56,26,1,2917,0.04662324305793623,5054,3435,359,324,303,0,539,2
2020-06-14T00:00:00.000Z,15,146,135,31,48,67,23,2,2917,0.05005142269454919,7569,3517,360,324,305,0,540,1
2020-06-15T00:00:00.000Z,23,158,136,36,47,75,25,0,2917,0.05416523825848475,6581,3591,393,327,305,0,547,7
2020-06-16T00:00:00.000Z,21,156,137,38,43,75,26,1,2917,0.05347960233116215,6824,3828,401,330,306,0,550,4
2020-06-17T00:00:00.000Z,23,161,152,36,49,76,29,0,2917,0.05519369214946863,6514,4009,428,333,306,0,552,3
2020-06-18T00:00:00.000Z,37,189,163,40,43,106,28,0,2917,0.06479259513198492,6784,4204,471,336,306,0,557,6
2020-06-19T00:00:00.000Z,29,193,183,39,47,107,29,1,2917,0.0661638669866301,5734,4415,491,337,307,0,561,6
2020-06-20T00:00:00.000Z,33,217,213,41,50,126,28,1,2917,0.0743914981145012,5022,4491,508,337,308,0,565,4
2020-06-21T00:00:00.000Z,38,250,216,45,59,146,29,0,2917,0.08570449091532396,7744,4598,520,338,308,0,571,9
2020-06-22T00:00:00.000Z,23,236,202,43,56,137,29,1,2917,0.08090503942406582,6877,4879,537,339,309,0,573,5
2020-06-23T00:00:00.000Z,20,220,194,40,52,128,26,2,2917,0.07541995200548508,6529,5227,561,340,311,0,575,4
2020-06-24T00:00:00.000Z,34,225,198,45,45,135,27,3,2917,0.07713404182379156,6553,5590,606,341,314,0,580,6
2020-06-25T00:00:00.000Z,26,220,197,44,56,120,28,4,2917,0.07541995200548508,6644,6000,633,343,318,0,585,5
2020-06-26T00:00:00.000Z,46,240,221,45,57,138,26,3,2917,0.082276311278711,5490,6267,673,343,321,0,591,8
2020-06-27T00:00:00.000Z,26,243,226,40,56,147,22,3,2917,0.08330476516969489,4985,6588,691,343,324,0,592,1
2020-06-28T00:00:00.000Z,47,271,231,39,67,165,22,2,2917,0.09290366815221117,7517,6827,689,346,326,0,596,4
2020-06-29T00:00:00.000Z,46,276,243,44,68,164,24,0,2917,0.09461775797051765,6878,7385,713,347,326,0,601,7
2020-06-30T00:00:00.000Z,52,295,256,56,68,171,24,1,2917,0.1011312992800823,6548,7986,751,348,327,0,613,16
2020-07-01T00:00:00.000Z,82,332,283,59,73,200,24,3,2917,0.1138155639355502,6341,8810,771,351,330,0,620,10
2020-07-02T00:00:00.000Z,64,344,308,72,72,200,28,1,2917,0.1179293794994858,6707,9780,793,358,331,0,640,23
2020-07-03T00:00:00.000Z,56,359,314,83,75,201,29,3,2917,0.1230716489544052,5633,10506,879,361,334,0,648,13
2020-07-04T00:00:00.000Z,61,369,345,85,84,200,33,5,2917,0.1264998285910182,3784,11133,962,367,339,0,657,11
2020-07-05T00:00:00.000Z,82,427,376,94,82,251,32,2,2917,0.1463832704833733,7344,11793,952,373,341,0,670,16
2020-07-06T00:00:00.000Z,81,449,369,90,97,262,34,8,2917,0.1539252656839218,6638,12659,1022,376,349,0,677,8
2020-07-07T00:00:00.000Z,104,469,411,94,95,280,35,5,2917,0.1607816249571478,6401,13647,1202,378,354,1,693,22
2020-07-08T00:00:00.000Z,91,495,436,113,89,293,38,5,2917,0.1696948920123415,6453,14556,1357,383,359,1,716,27
2020-07-09T00:00:00.000Z,120,552,481,126,100,326,41,5,2917,0.1892355159410353,6591,15517,1643,389,364,0,749,34
2020-07-10T00:00:00.000Z,87,563,478,131,105,327,41,4,2917,0.1930065135413096,5592,16548,1806,390,368,1,764,15
2020-07-11T00:00:00.000Z,91,567,525,136,120,311,46,5,2917,0.1943777853959547,4821,17363,1916,395,373,0,782,19
2020-07-12T00:00:00.000Z,124,642,539,151,125,366,47,7,2917,0.2200891326705519,7501,18138,2017,398,380,0,810,34
2020-07-13T00:00:00.000Z,120,657,541,184,121,352,53,4,2917,0.2252314021254714,6724,19257,2251,408,384,0,853,51
2020-07-14T00:00:00.000Z,108,643,575,190,140,313,55,7,2917,0.2204319506342132,6632,20274,2483,412,391,0,885,35
2020-07-15T00:00:00.000Z,109,681,565,209,121,351,58,6,2917,0.2334590332533425,6494,21544,2733,418,397,1,922,47
2020-07-16T00:00:00.000Z,136,692,578,209,133,350,59,9,2917,0.2372300308536167,6554,22748,2938,426,406,0,951,36
2020-07-17T00:00:00.000Z,139,705,620,219,150,336,58,12,2917,0.2416866643812136,5363,23593,3163,429,418,0,977,27
2020-07-18T00:00:00.000Z,100,712,680,235,150,327,56,8,2917,0.2440863901268426,4930,24262,3431,429,426,0,1005,32
2020-07-19T00:00:00.000Z,156,827,698,270,144,413,73,10,2917,0.2835104559478917,7485,24681,3479,445,436,0,1071,76
2020-07-20T00:00:00.000Z,145,823,691,264,148,411,78,12,2917,0.2821391840932465,6620,25602,3819,456,448,0,1109,41
2020-07-21T00:00:00.000Z,128,810,679,256,142,412,80,9,2917,0.2776825505656497,6556,26533,4263,464,457,0,1144,40
2020-07-22T00:00:00.000Z,136,805,709,284,138,383,79,6,2917,0.2759684607473432,6500,24604,4390,472,463,0,1198,62
2020-07-23T00:00:00.000Z,127,821,720,310,152,359,83,16,2917,0.2814535481659239,6798,20209,4185,481,479,0,1253,65
2020-07-24T00:00:00.000Z,104,816,735,329,152,335,86,8,2917,0.2797394583476174,5706,21588,2958,487,487,0,1288,44
2020-07-25T00:00:00.000Z,90,819,784,321,178,320,98,7,2917,0.2807679122386013,4946,21750,3252,501,494,0,1309,28
2020-07-26T00:00:00.000Z,125,894,782,311,197,386,99,11,2917,0.3064792595131985,7428,19978,3258,512,505,0,1345,44
2020-07-27T00:00:00.000Z,140,919,791,316,182,421,94,7,2917,0.3150497086047309,6609,20263,3198,520,512,0,1390,54
2020-07-28T00:00:00.000Z,124,904,791,322,185,397,94,8,2917,0.3099074391498115,6372,20698,3289,527,520,0,1436,53
2020-07-29T00:00:00.000Z,122,895,785,335,173,387,96,15,2917,0.3068220774768598,6247,21237,3263,536,535,0,1483,59
2020-07-30T00:00:00.000Z,93,865,757,318,172,375,101,15,2917,0.2965375385670209,5957,21236,3349,550,550,0,1517,39
2020-07-31T00:00:00.000Z,118,862,776,317,172,373,93,14,2917,0.295509084676037,5784,21255,3347,554,564,0,1545,31
2020-08-01T00:00:00.000Z,106,870,815,337,165,368,93,14,2917,0.2982516283853274,4947,21216,3416,563,578,0,1589,53
2020-08-02T00:00:00.000Z,140,947,829,349,171,427,99,11,2917,0.3246486115872472,7322,19225,3597,571,589,0,1634,56
2020-08-03T00:00:00.000Z,109,922,788,328,147,447,93,15,2917,0.3160781624957148,6639,19449,3360,580,604,0,1674,44
2020-08-04T00:00:00.000Z,111,888,773,341,165,382,97,11,2917,0.3044223517312307,6745,19601,3261,584,615,0,1726,62
2020-08-05T00:00:00.000Z,141,902,782,354,164,384,104,10,2917,0.3092218032224889,6352,19843,3184,596,625,0,1760,41
2020-08-06T00:00:00.000Z,111,885,774,356,152,377,96,9,2917,0.3033938978402468,6439,19570,3333,604,634,2,1799,47
2020-08-07T00:00:00.000Z,120,886,815,366,159,361,103,12,2917,0.3037367158039081,5446,19841,3535,613,646,2,1838,47
2020-08-08T00:00:00.000Z,99,902,865,387,177,337,100,13,2917,0.3092218032224889,4537,20107,3346,616,659,2,1880,51
2020-08-09T00:00:00.000Z,146,1004,849,386,199,418,109,7,2917,0.3441892355159411,7231,18666,3441,630,666,2,1927,52
2020-08-10T00:00:00.000Z,104,938,812,391,183,364,108,15,2917,0.3215632499142955,6454,19209,3230,637,681,3,1966,51
2020-08-11T00:00:00.000Z,104,902,783,372,191,339,109,11,2917,0.3092218032224889,6784,20081,3206,641,692,1,2009,43
2020-08-12T00:00:00.000Z,110,878,758,370,171,336,106,15,2917,0.3009941720946178,6212,20432,3343,647,707,4,2049,46
2020-08-13T00:00:00.000Z,144,889,784,370,178,341,107,16,2917,0.304765169694892,5980,20672,3387,659,723,3,2094,61
2020-08-14T00:00:00.000Z,117,890,808,368,179,341,102,12,2917,0.3051079876585533,4975,21075,3350,663,735,3,2129,43
2020-08-15T00:00:00.000Z,119,920,875,382,180,357,109,10,2917,0.3153925265683922,4338,21046,3491,672,745,3,2165,48
2020-08-16T00:00:00.000Z,134,987,844,373,196,417,106,19,2917,0.338361330133699,6799,19940,3435,682,764,4,2212,51
2020-08-17T00:00:00.000Z,107,947,824,391,182,373,108,4,2917,0.3246486115872472,5669,20658,3179,688,768,113,2360,62
2020-08-18T00:00:00.000Z,142,954,822,396,185,370,112,14,2917,0.3270483373328763,5812,21234,3115,697,782,120,2420,63
2020-08-19T00:00:00.000Z,112,922,823,382,178,361,111,12,2917,0.3160781624957148,5561,21388,3100,701,794,117,2458,45
2020-08-20T00:00:00.000Z,114,925,802,393,177,350,110,12,2917,0.3171066163866987,5837,21559,2979,710,806,118,2514,60
2020-08-21T00:00:00.000Z,129,921,847,400,169,348,110,13,2917,0.3157353445320535,4859,21446,2935,719,819,116,2560,51
2020-08-22T00:00:00.000Z,98,935,901,402,179,352,112,10,2917,0.3205347960233116,4228,21522,2835,728,829,120,2598,39
2020-08-23T00:00:00.000Z,132,1020,909,405,210,397,113,13,2917,0.3496743229345218,6501,20404,2762,739,842,120,2667,64
2020-08-24T00:00:00.000Z,129,1025,894,424,201,398,117,16,2917,0.3513884127528282,5683,21285,2372,752,858,125,2739,71
2020-08-25T00:00:00.000Z,114,993,865,426,180,379,116,19,2917,0.3404182379156668,5789,22619,2202,759,877,122,2790,59
2020-08-26T00:00:00.000Z,165,1020,887,417,189,406,116,11,2917,0.3496743229345218,5676,20791,2248,768,888,121,2844,55
2020-08-27T00:00:00.000Z,138,1015,876,422,192,399,115,11,2917,0.3479602331162153,5724,21393,2184,774,899,122,2902,63
2020-08-28T00:00:00.000Z,106,971,876,417,201,348,110,12,2917,0.3328762427151183,4944,21336,2216,779,911,119,2949,55
2020-08-29T00:00:00.000Z,99,969,926,438,196,328,115,5,2917,0.3321906067877957,4437,21426,2267,785,916,126,2986,46
2020-08-30T00:00:00.000Z,170,1081,943,451,213,408,124,14,2917,0.3705862187178608,6685,20216,2241,794,930,132,3046,64
2020-08-31T00:00:00.000Z,155,1079,919,434,206,434,118,23,2917,0.3699005827905382,6011,21132,2012,801,953,124,3104,67
2020-09-01T00:00:00.000Z,123,1024,890,417,197,403,115,15,2917,0.351045594789167,6663,22443,1948,810,968,123,3153,51
2020-09-02T00:00:00.000Z,121,1005,879,415,170,412,119,14,2917,0.3445320534796023,6178,24172,1999,824,982,123,3212,65
2020-09-03T00:00:00.000Z,141,997,866,402,157,424,113,16,2917,0.341789509770312,6145,25005,2006,830,998,116,3247,40
2020-09-04T00:00:00.000Z,131,988,897,415,146,419,117,12,2917,0.3387041480973603,5055,26311,2070,837,1010,120,3302,62
2020-09-05T00:00:00.000Z,122,1008,966,438,148,411,124,15,2917,0.3455605073705863,4582,26643,2257,851,1025,129,3357,64
2020-09-06T00:00:00.000Z,176,1133,975,454,183,480,130,12,2917,0.3884127528282482,6866,26460,2180,860,1037,133,3418,80
2020-09-07T00:00:00.000Z,166,1123,995,457,183,460,131,17,2917,0.3849845731916353,6184,28349,2035,870,1054,135,3473,64
2020-09-08T00:00:00.000Z,167,1151,1002,461,185,492,140,20,2917,0.3945834761741515,6068,30311,2084,879,1074,141,3543,66
2020-09-09T00:00:00.000Z,177,1164,1029,485,189,475,136,15,2917,0.3990401097017484,6022,32642,2224,887,1089,145,3630,88
2020-09-10T00:00:00.000Z,170,1191,1061,492,199,485,136,14,2917,0.4082961947206034,5985,34641,2345,897,1103,151,3706,78
2020-09-11T00:00:00.000Z,151,1200,1068,489,203,495,129,20,2917,0.411381556393555,5159,36660,2484,903,1123,141,3763,59
2020-09-12T00:00:00.000Z,144,1202,1130,517,202,465,130,15,2917,0.4120671923208776,4702,37776,2733,912,1138,139,3836,79
2020-09-13T00:00:00.000Z,206,1323,1156,518,234,561,132,17,2917,0.4535481659238944,6991,37588,2751,921,1155,151,3917,79
2020-09-14T00:00:00.000Z,214,1357,1172,522,235,589,131,20,2917,0.4652039766883785,6126,40085,2602,932,1175,145,3993,78
2020-09-15T00:00:00.000Z,198,1355,1201,515,232,566,131,16,2917,0.4645183407610559,6117,43124,2758,942,1191,138,4066,77
2020-09-16T00:00:00.000Z,208,1383,1218,528,272,564,135,26,2917,0.4741172437435722,6190,44621,2973,953,1217,140,4159,101
2020-09-17T00:00:00.000Z,217,1419,1226,566,254,564,140,17,2917,0.4864586904353788,6129,46076,3130,970,1234,157,4263,113
2020-09-18T00:00:00.000Z,198,1416,1278,587,257,532,143,20,2917,0.4854302365443949,5016,48486,3113,984,1254,153,4358,105
2020-09-19T00:00:00.000Z,157,1412,1311,612,254,523,147,27,2917,0.4840589646897497,4477,50547,3340,998,1281,161,4447,83
2020-09-20T00:00:00.000Z,220,1515,1404,628,242,617,157,21,2917,0.5193692149468632,5141,50466,3384,1011,1302,166,4531,94
2020-09-21T00:00:00.000Z,224,1597,1354,653,279,627,161,32,2917,0.5474802879670895,6579,49717,3302,1028,1334,173,4649,124
2020-09-22T00:00:00.000Z,247,1584,1386,631,295,623,160,26,2917,0.5430236544394926,5853,53130,3300,1045,1360,178,4748,97
2020-09-23T00:00:00.000Z,241,1615,1427,666,267,640,150,25,2917,0.5536510113129928,5659,56202,3419,1052,1385,167,4855,128
2020-09-24T00:00:00.000Z,259,1654,1435,661,279,659,148,31,2917,0.5670209118957833,5817,59701,3456,1067,1416,192,4974,112
2020-09-25T00:00:00.000Z,232,1642,1481,705,259,650,164,30,2917,0.5629070963318478,4881,63614,3655,1085,1446,207,5097,137
2020-09-26T00:00:00.000Z,218,1678,1566,719,285,652,179,26,2917,0.5752485430236545,4698,66763,3858,1111,1472,222,5208,104
2020-09-27T00:00:00.000Z,256,1810,1614,732,287,754,187,32,2917,0.6205005142269455,5438,64379,3818,1135,1504,222,5341,127
2020-09-28T00:00:00.000Z,183,1770,1690,759,304,680,185,28,2917,0.6067877956804937,3949,63091,3965,1149,1532,220,5438,101
2020-09-29T00:00:00.000Z,280,1939,1626,797,310,784,195,35,2917,0.6647240315392526,6750,62345,3847,1164,1567,246,5577,143
2020-09-30T00:00:00.000Z,259,1861,1616,819,287,709,198,37,2917,0.6379842303736716,5534,66239,3713,1185,1604,249,5723,142
