cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Sinan,קטן מ-15,אין מידע,20,13.98,5.68,צהוב,14306
Afula,קטן מ-15,אין מידע,130,22.87,9.03,אדום,56844
Akko,קטן מ-15,אין מידע,50,10.10,4.79,צהוב,49517
Arad,קטן מ-15,אין מידע,35,12.88,5.86,צהוב,27170
Ari'el,קטן מ-15,אין מידע,20,9.76,5.94,צהוב,20488
Ashdod,36,7.63,472,20.85,7.85,אדום,226329
Ashqelon,40,12.16,329,22.47,7.54,אדום,146442
Bat Yam,15,6.07,247,19.33,7.34,כתום,127772
Be'er Sheva,69,14.00,493,23.41,6.63,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,43,14.92,8.13,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,85,4.09,5.18,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,20,10.54,8.45,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,33,2.50,5.32,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,19,11.90,5.63,צהוב,15971
Dimona,קטן מ-15,אין מידע,74,21.17,6.44,כתום,34954
Efrat,קטן מ-15,אין מידע,18,15.76,7.85,אדום,11420
Elat,קטן מ-15,אין מידע,45,8.57,8.06,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,43,30.64,6.3,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,46,19.26,9.18,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,31,14.41,5.87,צהוב,21508
Gedera,קטן מ-15,אין מידע,75,26.04,7.35,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,28,10.28,3.63,ירוק,27236
Giv'atayim,קטן מ-15,אין מידע,99,16.26,7.22,כתום,60872
Hadera,15,9.43,159,16.07,6.24,כתום,98928
Haifa,33,5.73,576,20.21,5.9,צהוב,284981
Harish,קטן מ-15,אין מידע,19,9.69,8.81,אדום,19608
Herzliyya,19,9.95,191,19.25,7.02,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,110,16.99,6.89,כתום,64755
Holon,22,6.08,362,18.42,7.76,אדום,196510
Jerusalem,42,5.30,792,8.31,5.6,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,94,20.35,9.38,אדום,46190
Kefar Sava,16,7.05,227,22.33,6.64,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,59,22.57,7.35,כתום,26140
Lehavim,קטן מ-15,אין מידע,18,27.10,7.79,אדום,6641
Lod,קטן מ-15,אין מידע,85,10.52,5.7,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,58,15.34,7.63,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,19,8.57,5.86,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,33,21.86,8.58,אדום,15095
Metar,קטן מ-15,אין מידע,19,19.07,9.44,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,39,16.02,8.1,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,59,22.88,6.83,כתום,25790
Modi'in-Makkabbim-Re'ut,27,18.24,148,15.62,8.45,אדום,94744
Nahariyya,קטן מ-15,אין מידע,97,16.39,7.17,כתום,59189
Nazareth,קטן מ-15,אין מידע,42,5.40,5.44,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,79,15.63,7.44,כתום,50532
Nesher,קטן מ-15,אין מידע,45,18.79,8.14,אדום,23947
Netanya,28,7.41,378,16.91,6.57,כתום,223562
Netivot,קטן מ-15,אין מידע,42,10.64,5.95,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,97,23.12,8.86,אדום,41950
Ofaqim,קטן מ-15,אין מידע,37,11.43,6.73,כתום,32378
Omer,קטן מ-15,אין מידע,16,21.14,6.34,כתום,7569
Or Aqiva,קטן מ-15,אין מידע,32,16.48,6.38,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,65,17.77,6.74,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,50,11.46,6.9,כתום,43646
Pardesiyya,קטן מ-15,אין מידע,17,25.58,5.1,צהוב,6647
Petah Tiqwa,37,6.99,529,21.12,7.36,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,27,11.89,7.73,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,80,13.49,6.98,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,78,18.73,7.43,כתום,41645
Qiryat Eqron,קטן מ-15,אין מידע,22,19.94,8.02,אדום,11034
Qiryat Gat,19,16.67,114,19.47,7.55,אדום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,26,10.68,6.72,כתום,24346
Qiryat Motzkin,קטן מ-15,אין מידע,85,18.70,7.43,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,84,20.60,7.38,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,57,25.37,9.3,אדום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,31,16.97,6.11,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,81,20.56,5.76,צהוב,39389
Ra'annana,16,11.68,137,17.80,6.48,כתום,76958
Ramat Gan,15,5.42,277,16.61,6.18,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,85,17.90,7.37,כתום,47482
Ramla,קטן מ-15,אין מידע,90,11.70,6.07,כתום,76903
Rehovot,19,7.28,261,17.85,8.12,אדום,146213
Rishon Leziyyon,37,8.49,436,17.04,7.07,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,114,16.93,8.33,אדום,67337
Sederot,קטן מ-15,אין מידע,48,16.61,7.59,אדום,28899
Shefar'am,קטן מ-15,אין מידע,25,5.90,6.31,כתום,42400
Shelomi,קטן מ-15,אין מידע,26,38.60,9.96,אדום,6736
Shoham,קטן מ-15,אין מידע,33,15.69,8.94,אדום,21029
Tel Aviv - Yafo,41,5.50,746,14.89,6.81,כתום,501015
Tel Mond,קטן מ-15,אין מידע,33,24.52,5.55,צהוב,13461
Tiberias,קטן מ-15,אין מידע,66,14.45,6.53,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,47,19.35,6.45,כתום,24285
Tire,קטן מ-15,אין מידע,16,5.93,5.82,צהוב,26972
Umm Al-Fahm,קטן מ-15,אין מידע,17,3.00,4.01,ירוק,56713
Yavne,קטן מ-15,אין מידע,77,15.47,7.48,כתום,49759
Yehud,קטן מ-15,אין מידע,36,12.00,5.23,צהוב,30003
Yirka,קטן מ-15,אין מידע,21,12.10,5.73,צהוב,17360
Yoqne'am Illit,קטן מ-15,אין מידע,60,24.94,7.3,כתום,24061
Zefat,0,0,24,6.59,6.83,כתום,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,23,9.79,8.37,אדום,23503
