Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,73,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7458,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24909,32367,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44634,77001,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62892,139893,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73399,213292,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38501,251793,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32606,284399,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104528,388927,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134979,523906,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156242,680148,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153074,833222,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158497,991719,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71390,1063109,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71716,1134825,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149695,1284520,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152118,1436638,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125115,1561753,16.79,1,3,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103285,1665038,17.9,2,5,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116009,1781047,19.15,5,10,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66425,1847472,19.87,3,13,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44521,1891993,20.35,24,37,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37610,1929603,20.75,5993,6030,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21122,1950725,20.98,19253,25283,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24013,1974738,21.24,35655,60938,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52017,2026755,21.79,56858,117796,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56428,2083183,22.4,68817,186613,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30722,2113905,22.73,35923,222536,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29431,2143336,23.05,26002,248538,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68377,2211713,23.78,84567,333105,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69698,2281411,24.53,120374,453479,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72778,2354189,25.32,137765,591244,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76767,2430956,26.14,143669,734913,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69878,2500834,26.89,164329,899242,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37838,2538672,27.3,71066,970308,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39917,2578589,27.73,53553,1023861,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69045,2647634,28.47,140620,1164481,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80839,2728473,29.34,139422,1303903,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78632,2807105,30.19,126321,1430224,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77860,2884965,31.02,124949,1555173,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79471,2964436,31.88,130524,1685697,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36619,3001055,32.27,64741,1750438,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34354,3035409,32.64,42732,1793170,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73279,3108688,33.43,59451,1852621,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82433,3191121,34.32,35302,1887923,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70006,3261127,35.07,31017,1918940,20.64,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60221,3321348,35.72,51366,1970306,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72533,3393881,36.5,58029,2028335,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33869,3427750,36.86,28745,2057080,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21579,3449329,37.09,22194,2079274,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54036,3503365,37.67,68671,2147945,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58572,3561937,38.3,65379,2213324,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66276,3628213,39.02,67475,2280799,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70475,3698688,39.77,72199,2352998,25.3,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81078,3779766,40.65,72004,2425002,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39039,3818805,41.07,37527,2462529,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27416,3846221,41.36,30397,2492926,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74846,3921067,42.17,69015,2561941,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81466,4002533,43.04,75628,2637569,28.36,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83357,4085890,43.94,78207,2715776,29.2,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61901,4147791,44.6,75556,2791332,30.02,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69077,4216868,45.35,79667,2870999,30.87,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39599,4256467,45.77,38092,2909091,31.28,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31618,4288085,46.11,28690,2937781,31.59,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79376,4367461,46.97,78381,3016162,32.43,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,84984,4452445,47.88,80533,3096695,33.3,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77255,4529700,48.71,70397,3167092,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,60990,4590690,49.37,63047,3230139,34.74,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51650,4642340,49.92,64721,3294860,35.43,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25836,4668176,50.2,31975,3326835,35.78,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18300,4686476,50.4,21171,3348006,36,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40291,4726767,50.83,55833,3403839,36.6,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45659,4772426,51.32,61375,3465214,37.26,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41107,4813533,51.76,64720,3529934,37.96,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41936,4855469,52.21,66706,3596640,38.68,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39606,4895075,52.64,79032,3675672,39.53,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17276,4912351,52.83,40412,3716084,39.96,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10652,4923003,52.94,25317,3741401,40.23,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31076,4954079,53.27,72796,3814197,41.02,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27291,4981370,53.57,73225,3887422,41.8,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26660,5008030,53.85,76543,3963965,42.63,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23248,5031278,54.1,58610,4022575,43.26,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23218,5054496,54.35,69000,4091575,44,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11198,5065694,54.47,41346,4132921,44.44,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7901,5073595,54.56,25213,4158134,44.71,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20904,5094499,54.78,73890,4232024,45.51,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20062,5114561,55,78198,4310222,46.35,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18669,5133230,55.2,71409,4381631,47.12,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17617,5150847,55.39,58950,4440581,47.75,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15960,5166807,55.56,58062,4498643,48.38,0,0,0,50.26,0,49.74
2021-03-19T00:00:00.000Z,6870,5173677,55.64,27925,4526568,48.68,0,0,0,50.56,0,49.44
2021-03-20T00:00:00.000Z,5172,5178849,55.69,15266,4541834,48.84,0,0,0,50.74,0,49.26
2021-03-21T00:00:00.000Z,13105,5191954,55.83,40452,4582286,49.28,0,0,0,51.27,0,48.73
