date,amount,recovered,avg,sum
2020-02-12T00:00:00.000Z,0,0,7,7
2020-02-13T00:00:00.000Z,0,0,7,3
2020-02-14T00:00:00.000Z,0,0,7,2
2020-02-15T00:00:00.000Z,0,0,7,1
2020-02-16T00:00:00.000Z,0,0,7,1
2020-02-17T00:00:00.000Z,0,0,7,1
2020-02-18T00:00:00.000Z,0,0,7,1
2020-02-19T00:00:00.000Z,0,0,7,0
2020-02-20T00:00:00.000Z,0,0,7,0
2020-02-21T00:00:00.000Z,1,0,8,0
2020-02-22T00:00:00.000Z,0,0,8,0
2020-02-23T00:00:00.000Z,0,0,8,0
2020-02-24T00:00:00.000Z,1,0,9,0
2020-02-25T00:00:00.000Z,0,0,9,0
2020-02-26T00:00:00.000Z,0,0,9,0
2020-02-27T00:00:00.000Z,1,0,10,0
2020-02-28T00:00:00.000Z,3,0,13,0
2020-02-29T00:00:00.000Z,0,0,13,0
2020-03-01T00:00:00.000Z,1,0,14,0
2020-03-02T00:00:00.000Z,5,0,19,0
2020-03-03T00:00:00.000Z,3,0,22,1
2020-03-04T00:00:00.000Z,0,0,22,1
2020-03-05T00:00:00.000Z,2,0,24,1
2020-03-06T00:00:00.000Z,4,0,28,2
2020-03-07T00:00:00.000Z,4,0,32,2
2020-03-08T00:00:00.000Z,9,0,41,2
2020-03-09T00:00:00.000Z,4,0,45,3
2020-03-10T00:00:00.000Z,33,0,78,3
2020-03-11T00:00:00.000Z,19,0,97,8
2020-03-12T00:00:00.000Z,22,0,119,10
2020-03-13T00:00:00.000Z,35,1,154,13
2020-03-14T00:00:00.000Z,29,0,183,18
2020-03-15T00:00:00.000Z,39,0,222,21
2020-03-16T00:00:00.000Z,73,0,295,25
2020-03-17T00:00:00.000Z,94,2,389,35
2020-03-18T00:00:00.000Z,118,2,507,44
2020-03-19T00:00:00.000Z,136,4,643,58
2020-03-20T00:00:00.000Z,168,1,811,74
2020-03-21T00:00:00.000Z,210,1,1021,93
2020-03-22T00:00:00.000Z,254,4,1275,119
2020-03-23T00:00:00.000Z,352,6,1627,150
2020-03-24T00:00:00.000Z,423,5,2050,190
2020-03-25T00:00:00.000Z,425,6,2475,237
2020-03-26T00:00:00.000Z,520,10,2995,281
2020-03-27T00:00:00.000Z,435,18,3430,336
2020-03-28T00:00:00.000Z,480,9,3910,374
2020-03-29T00:00:00.000Z,531,15,4441,412
2020-03-30T00:00:00.000Z,548,33,4989,452
2020-03-31T00:00:00.000Z,739,43,5728,480
2020-04-01T00:00:00.000Z,703,296,6424,525
2020-04-02T00:00:00.000Z,720,82,7144,564
2020-04-03T00:00:00.000Z,598,56,7742,592
2020-04-04T00:00:00.000Z,428,54,8170,616
2020-04-05T00:00:00.000Z,583,103,8753,608
2020-04-06T00:00:00.000Z,451,120,9204,616
2020-04-07T00:00:00.000Z,377,122,9581,602
2020-04-08T00:00:00.000Z,338,108,9919,550
2020-04-09T00:00:00.000Z,343,114,10262,499
2020-04-10T00:00:00.000Z,359,130,10621,445
2020-04-11T00:00:00.000Z,345,123,10966,411
2020-04-12T00:00:00.000Z,552,260,11518,399
2020-04-13T00:00:00.000Z,438,284,11956,395
2020-04-14T00:00:00.000Z,399,295,12355,393
2020-04-15T00:00:00.000Z,311,281,12666,396
2020-04-16T00:00:00.000Z,297,327,12963,392
2020-04-17T00:00:00.000Z,298,358,13261,385
2020-04-18T00:00:00.000Z,291,246,13552,377
2020-04-19T00:00:00.000Z,276,386,13828,369
2020-04-20T00:00:00.000Z,299,452,14127,330
2020-04-21T00:00:00.000Z,282,375,14409,310
2020-04-22T00:00:00.000Z,225,393,14634,293
2020-04-23T00:00:00.000Z,276,336,14910,281
2020-04-24T00:00:00.000Z,248,340,15158,278
2020-04-25T00:00:00.000Z,159,378,15317,271
2020-04-26T00:00:00.000Z,83,435,15400,252
2020-04-27T00:00:00.000Z,128,470,15528,224
2020-04-28T00:00:00.000Z,159,560,15687,200
2020-04-29T00:00:00.000Z,82,354,15769,182
2020-04-30T00:00:00.000Z,142,429,15911,162
2020-05-01T00:00:00.000Z,116,420,16027,143
2020-05-02T00:00:00.000Z,57,282,16084,124
2020-05-03T00:00:00.000Z,27,297,16111,109
2020-05-04T00:00:00.000Z,53,260,16164,101
2020-05-05T00:00:00.000Z,32,317,16196,90
2020-05-06T00:00:00.000Z,65,260,16261,72
2020-05-07T00:00:00.000Z,61,231,16322,70
2020-05-08T00:00:00.000Z,33,227,16355,58
2020-05-09T00:00:00.000Z,20,89,16375,46
2020-05-10T00:00:00.000Z,29,171,16404,41
2020-05-11T00:00:00.000Z,39,335,16443,41
2020-05-12T00:00:00.000Z,23,260,16466,39
2020-05-13T00:00:00.000Z,39,184,16505,38
2020-05-14T00:00:00.000Z,22,244,16527,34
2020-05-15T00:00:00.000Z,12,162,16539,29
2020-05-16T00:00:00.000Z,5,104,16544,26
2020-05-17T00:00:00.000Z,15,153,16559,24
2020-05-18T00:00:00.000Z,27,278,16586,22
2020-05-19T00:00:00.000Z,22,155,16608,20
2020-05-20T00:00:00.000Z,15,114,16623,20
2020-05-21T00:00:00.000Z,17,127,16640,16
2020-05-22T00:00:00.000Z,19,164,16659,16
2020-05-23T00:00:00.000Z,5,44,16664,17
2020-05-24T00:00:00.000Z,13,116,16677,17
2020-05-25T00:00:00.000Z,22,133,16699,16
2020-05-26T00:00:00.000Z,50,91,16749,16
2020-05-27T00:00:00.000Z,40,62,16789,20
2020-05-28T00:00:00.000Z,77,115,16866,23
2020-05-29T00:00:00.000Z,113,40,16979,32
2020-05-30T00:00:00.000Z,29,40,17008,45
2020-05-31T00:00:00.000Z,87,61,17095,49
2020-06-01T00:00:00.000Z,100,69,17195,59
2020-06-02T00:00:00.000Z,121,53,17316,70
2020-06-03T00:00:00.000Z,97,27,17413,81
2020-06-04T00:00:00.000Z,142,42,17555,89
2020-06-05T00:00:00.000Z,127,37,17682,98
2020-06-06T00:00:00.000Z,78,24,17760,100
2020-06-07T00:00:00.000Z,140,43,17900,107
2020-06-08T00:00:00.000Z,179,40,18079,115
2020-06-09T00:00:00.000Z,174,45,18253,126
2020-06-10T00:00:00.000Z,240,51,18493,133
2020-06-11T00:00:00.000Z,192,55,18685,154
2020-06-12T00:00:00.000Z,184,55,18869,161
2020-06-13T00:00:00.000Z,149,40,19018,169
2020-06-14T00:00:00.000Z,136,48,19154,179
2020-06-15T00:00:00.000Z,198,90,19352,179
2020-06-16T00:00:00.000Z,300,53,19652,181
2020-06-17T00:00:00.000Z,271,47,19923,199
2020-06-18T00:00:00.000Z,302,50,20225,204
2020-06-19T00:00:00.000Z,310,57,20535,220
2020-06-20T00:00:00.000Z,160,36,20695,238
2020-06-21T00:00:00.000Z,173,50,20868,239
2020-06-22T00:00:00.000Z,345,59,21213,244
2020-06-23T00:00:00.000Z,452,84,21665,265
2020-06-24T00:00:00.000Z,487,71,22152,287
2020-06-25T00:00:00.000Z,516,75,22668,318
2020-06-26T00:00:00.000Z,464,130,23132,349
2020-06-27T00:00:00.000Z,398,50,23530,371
2020-06-28T00:00:00.000Z,385,141,23915,405
2020-06-29T00:00:00.000Z,756,164,24671,435
2020-06-30T00:00:00.000Z,786,131,25457,494
2020-07-01T00:00:00.000Z,971,98,26428,541
2020-07-02T00:00:00.000Z,1149,127,27577,610
2020-07-03T00:00:00.000Z,939,116,28516,701
2020-07-04T00:00:00.000Z,821,76,29337,769
2020-07-05T00:00:00.000Z,831,148,30168,829
2020-07-06T00:00:00.000Z,1134,195,31302,893
2020-07-07T00:00:00.000Z,1390,173,32692,947
2020-07-08T00:00:00.000Z,1327,227,34019,1033
2020-07-09T00:00:00.000Z,1524,227,35543,1084
2020-07-10T00:00:00.000Z,1410,213,36953,1138
2020-07-11T00:00:00.000Z,1168,191,38121,1205
2020-07-12T00:00:00.000Z,1239,339,39360,1254
2020-07-13T00:00:00.000Z,1720,363,41080,1313
2020-07-14T00:00:00.000Z,1603,313,42683,1396
2020-07-15T00:00:00.000Z,1877,362,44560,1427
2020-07-16T00:00:00.000Z,1937,508,46497,1505
2020-07-17T00:00:00.000Z,1605,481,48102,1564
2020-07-18T00:00:00.000Z,1448,448,49550,1592
2020-07-19T00:00:00.000Z,1016,521,50566,1632
2020-07-20T00:00:00.000Z,1887,627,52453,1600
2020-07-21T00:00:00.000Z,2006,643,54459,1624
2020-07-22T00:00:00.000Z,2044,3741,56503,1682
2020-07-23T00:00:00.000Z,1989,6786,58492,1706
2020-07-24T00:00:00.000Z,1830,1617,60322,1713
2020-07-25T00:00:00.000Z,1112,593,61434,1745
2020-07-26T00:00:00.000Z,1042,2749,62476,1697
2020-07-27T00:00:00.000Z,2048,1773,64524,1701
2020-07-28T00:00:00.000Z,2125,1563,66649,1724
2020-07-29T00:00:00.000Z,1954,1413,68603,1741
2020-07-30T00:00:00.000Z,1787,1694,70390,1728
2020-07-31T00:00:00.000Z,1362,1297,71752,1699
2020-08-01T00:00:00.000Z,625,533,72377,1632
2020-08-02T00:00:00.000Z,708,2455,73085,1563
2020-08-03T00:00:00.000Z,1800,1804,74885,1515
2020-08-04T00:00:00.000Z,1729,1650,76614,1480
2020-08-05T00:00:00.000Z,1690,1487,78304,1423
2020-08-06T00:00:00.000Z,1677,1766,79981,1385
2020-08-07T00:00:00.000Z,1764,1216,81745,1370
2020-08-08T00:00:00.000Z,754,610,82499,1427
2020-08-09T00:00:00.000Z,924,2351,83423,1446
2020-08-10T00:00:00.000Z,1704,1392,85127,1476
2020-08-11T00:00:00.000Z,1823,983,86950,1463
2020-08-12T00:00:00.000Z,1622,1137,88572,1476
2020-08-13T00:00:00.000Z,1643,1311,90215,1466
2020-08-14T00:00:00.000Z,1388,985,91603,1462
2020-08-15T00:00:00.000Z,757,564,92360,1408
2020-08-16T00:00:00.000Z,1068,2220,93428,1408
2020-08-17T00:00:00.000Z,1650,1199,95078,1429
2020-08-18T00:00:00.000Z,1649,1120,96727,1421
2020-08-19T00:00:00.000Z,1641,1479,98368,1396
2020-08-20T00:00:00.000Z,1487,1439,99855,1399
2020-08-21T00:00:00.000Z,1493,1041,101348,1377
2020-08-22T00:00:00.000Z,711,666,102059,1392
2020-08-23T00:00:00.000Z,965,2129,103024,1385
