date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1880,0.005319148936170213,5632,-419,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1880,0.005319148936170213,7857,-417,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1880,0.006382978723404255,7012,-419,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1880,0.006914893617021276,7012,-419,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1880,0.00851063829787234,5177,-418,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1880,0.01117021276595745,4861,-419,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1880,0.01436170212765957,7330,-417,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1880,0.02180851063829787,6205,-427,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1880,0.0324468085106383,6021,-414,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1880,0.04468085106382979,5981,-417,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1880,0.05638297872340425,5983,-416,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1880,0.06702127659574468,4121,-403,0
2020-03-14T00:00:00.000Z,20,166,164,6,5,155,4,0,1880,0.08829787234042553,3692,-413,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1880,0.1090425531914894,5489,-413,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1880,0.1196808510638298,4757,-356,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1880,0.1382978723404255,4331,-307,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,0,1880,0.1664893617021277,3920,-209,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1880,0.1595744680851064,4053,-78,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1880,0.1558510638297872,3207,99,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1880,0.150531914893617,2905,280,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1880,0.176063829787234,4523,494,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1880,0.1930851063829787,4053,815,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1880,0.2159574468085106,3963,1202,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1880,0.2271276595744681,3666,1557,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1880,0.2569148936170213,3925,2035,0
2020-03-27T00:00:00.000Z,110,531,481,66,71,394,37,2,1880,0.2824468085106383,3267,2404,0
2020-03-28T00:00:00.000Z,53,527,496,70,83,374,41,1,1880,0.2803191489361702,2834,2844,0
2020-03-29T00:00:00.000Z,70,555,528,80,89,386,50,3,1880,0.2952127659574468,4289,3306,0
2020-03-30T00:00:00.000Z,121,633,584,89,105,439,54,1,1880,0.3367021276595745,3886,3755,0
2020-03-31T00:00:00.000Z,111,683,640,98,115,470,64,4,1880,0.3632978723404255,4005,4364,0
2020-04-01T00:00:00.000Z,147,772,730,111,143,518,72,8,1880,0.4106382978723404,4088,4207,689
2020-04-02T00:00:00.000Z,115,814,729,113,145,556,79,9,1880,0.4329787234042553,4284,4793,720
2020-04-03T00:00:00.000Z,97,812,723,131,159,522,93,5,1880,0.4319148936170213,3494,5303,717
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1880,0.4191489361702128,3155,5639,718
2020-04-05T00:00:00.000Z,100,824,738,135,193,496,107,7,1880,0.4382978723404256,4495,6138,693
2020-04-06T00:00:00.000Z,94,806,693,147,208,451,110,8,1880,0.4287234042553191,4088,6417,796
2020-04-07T00:00:00.000Z,72,747,651,160,204,383,106,7,1880,0.3973404255319149,4313,6648,819
2020-04-08T00:00:00.000Z,57,691,613,166,196,329,115,9,1880,0.3675531914893617,3511,6827,859
2020-04-09T00:00:00.000Z,65,666,632,166,189,311,117,9,1880,0.3542553191489362,3363,6928,944
2020-04-10T00:00:00.000Z,55,672,598,170,173,329,128,8,1880,0.3574468085106383,4086,7051,1002
2020-04-11T00:00:00.000Z,40,625,593,182,163,280,130,6,1880,0.3324468085106383,3172,7160,1061
2020-04-12T00:00:00.000Z,90,668,619,177,175,316,130,7,1880,0.3553191489361702,4965,7297,1074
2020-04-13T00:00:00.000Z,91,694,628,192,169,333,137,8,1880,0.3691489361702128,4653,7278,1181
2020-04-14T00:00:00.000Z,75,682,634,178,173,331,134,8,1880,0.3627659574468085,4376,7243,1229
2020-04-15T00:00:00.000Z,69,689,663,179,175,335,132,13,1880,0.3664893617021277,3492,7181,1238
2020-04-16T00:00:00.000Z,51,699,637,182,163,354,137,7,1880,0.3718085106382979,5388,7005,1366
2020-04-17T00:00:00.000Z,48,665,611,165,163,337,124,9,1880,0.3537234042553192,4188,6967,1348
2020-04-18T00:00:00.000Z,42,635,609,174,141,320,118,11,1880,0.3377659574468085,3825,6539,1661
2020-04-19T00:00:00.000Z,40,621,571,157,148,316,118,8,1880,0.3303191489361702,5788,6466,1707
2020-04-20T00:00:00.000Z,49,598,545,154,135,309,123,6,1880,0.3180851063829787,5097,6219,1723
2020-04-21T00:00:00.000Z,27,545,507,145,146,254,119,9,1880,0.2898936170212766,4921,6057,1738
2020-04-22T00:00:00.000Z,36,520,484,149,122,249,110,3,1880,0.2765957446808511,4822,5934,1739
2020-04-23T00:00:00.000Z,32,493,444,146,106,241,114,4,1880,0.2622340425531915,5353,5971,1605
2020-04-24T00:00:00.000Z,26,464,440,144,109,211,108,3,1880,0.2468085106382979,4411,5574,1751
2020-04-25T00:00:00.000Z,8,438,424,136,105,197,107,3,1880,0.2329787234042553,3643,5339,1762
2020-04-26T00:00:00.000Z,33,435,407,142,91,202,111,2,1880,0.2313829787234042,5757,5195,1737
2020-04-27T00:00:00.000Z,21,410,376,132,89,189,101,4,1880,0.2180851063829787,5298,4732,1775
2020-04-28T00:00:00.000Z,28,389,364,127,85,177,100,5,1880,0.2069148936170213,4854,4466,1726
2020-04-29T00:00:00.000Z,23,381,366,122,86,173,96,6,1880,0.2026595744680851,4207,4123,1726
2020-04-30T00:00:00.000Z,19,375,342,112,87,176,90,6,1880,0.199468085106383,5673,3876,1721
2020-05-01T00:00:00.000Z,20,342,323,109,81,152,89,4,1880,0.1819148936170213,4551,3342,1746
