section,female,male,period,order_period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.3}",חודש אחרון,5
0-9,"{'amount': 7, 'percentage': 0.2}","{'amount': 7, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 3, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.3}",6 חודשים,3
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 9, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.3}",מתחילת קורונה,1
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.7}",חודש אחרון,5
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.5}",3 חודשים,4
10-19,"{'amount': 3, 'percentage': 0.3}","{'amount': 3, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 7, 'percentage': 0.2}","{'amount': 10, 'percentage': 0.3}",שנה,2
20-29,"{'amount': 8, 'percentage': 0.8}","{'amount': 15, 'percentage': 1.6}",6 חודשים,3
20-29,"{'amount': 2, 'percentage': 0.5}","{'amount': 2, 'percentage': 0.5}",3 חודשים,4
20-29,"{'amount': 2, 'percentage': 0.7}","{'amount': 1, 'percentage': 0.3}",חודש אחרון,5
20-29,"{'amount': 37, 'percentage': 0.9}","{'amount': 33, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 31, 'percentage': 0.9}","{'amount': 29, 'percentage': 0.9}",שנה,2
30-39,"{'amount': 64, 'percentage': 1.9}","{'amount': 49, 'percentage': 1.4}",שנה,2
30-39,"{'amount': 34, 'percentage': 3.6}","{'amount': 20, 'percentage': 2.1}",6 חודשים,3
30-39,"{'amount': 7, 'percentage': 1.9}","{'amount': 9, 'percentage': 2.5}",3 חודשים,4
30-39,"{'amount': 6, 'percentage': 2}","{'amount': 7, 'percentage': 2.3}",חודש אחרון,5
30-39,"{'amount': 73, 'percentage': 1.8}","{'amount': 65, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 80, 'percentage': 2.4}","{'amount': 148, 'percentage': 4.4}",שנה,2
40-49,"{'amount': 28, 'percentage': 3}","{'amount': 60, 'percentage': 6.3}",6 חודשים,3
40-49,"{'amount': 8, 'percentage': 2.2}","{'amount': 19, 'percentage': 5.2}",3 חודשים,4
40-49,"{'amount': 7, 'percentage': 2.3}","{'amount': 13, 'percentage': 4.2}",חודש אחרון,5
40-49,"{'amount': 93, 'percentage': 2.3}","{'amount': 171, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 58, 'percentage': 6.1}","{'amount': 95, 'percentage': 10.1}",6 חודשים,3
50-59,"{'amount': 18, 'percentage': 4.9}","{'amount': 21, 'percentage': 5.8}",3 חודשים,4
50-59,"{'amount': 135, 'percentage': 4}","{'amount': 319, 'percentage': 9.4}",שנה,2
50-59,"{'amount': 157, 'percentage': 3.9}","{'amount': 373, 'percentage': 9.2}",מתחילת קורונה,1
50-59,"{'amount': 13, 'percentage': 4.2}","{'amount': 17, 'percentage': 5.5}",חודש אחרון,5
60-69,"{'amount': 36, 'percentage': 9.9}","{'amount': 47, 'percentage': 12.9}",3 חודשים,4
60-69,"{'amount': 90, 'percentage': 9.5}","{'amount': 121, 'percentage': 12.8}",6 חודשים,3
60-69,"{'amount': 29, 'percentage': 9.4}","{'amount': 41, 'percentage': 13.4}",חודש אחרון,5
60-69,"{'amount': 317, 'percentage': 7.8}","{'amount': 673, 'percentage': 16.6}",מתחילת קורונה,1
60-69,"{'amount': 280, 'percentage': 8.3}","{'amount': 568, 'percentage': 16.7}",שנה,2
70-79,"{'amount': 21, 'percentage': 6.8}","{'amount': 58, 'percentage': 18.9}",חודש אחרון,5
70-79,"{'amount': 29, 'percentage': 7.9}","{'amount': 65, 'percentage': 17.8}",3 חודשים,4
70-79,"{'amount': 88, 'percentage': 9.3}","{'amount': 135, 'percentage': 14.3}",6 חודשים,3
70-79,"{'amount': 318, 'percentage': 9.4}","{'amount': 609, 'percentage': 18}",שנה,2
70-79,"{'amount': 369, 'percentage': 9.1}","{'amount': 738, 'percentage': 18.2}",מתחילת קורונה,1
80-89,"{'amount': 43, 'percentage': 11.8}","{'amount': 37, 'percentage': 10.1}",3 חודשים,4
80-89,"{'amount': 255, 'percentage': 7.5}","{'amount': 347, 'percentage': 10.2}",שנה,2
80-89,"{'amount': 71, 'percentage': 7.5}","{'amount': 77, 'percentage': 8.1}",6 חודשים,3
80-89,"{'amount': 39, 'percentage': 12.7}","{'amount': 34, 'percentage': 11.1}",חודש אחרון,5
80-89,"{'amount': 307, 'percentage': 7.6}","{'amount': 429, 'percentage': 10.6}",מתחילת קורונה,1
90+,"{'amount': 80, 'percentage': 2}","{'amount': 90, 'percentage': 2.2}",מתחילת קורונה,1
90+,"{'amount': 8, 'percentage': 2.6}","{'amount': 8, 'percentage': 2.6}",חודש אחרון,5
90+,"{'amount': 8, 'percentage': 2.2}","{'amount': 10, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 17, 'percentage': 1.8}","{'amount': 16, 'percentage': 1.7}",6 חודשים,3
90+,"{'amount': 60, 'percentage': 1.8}","{'amount': 69, 'percentage': 2}",שנה,2
