Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7419,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32303,0.35,0,0,0
2020-12-22T00:00:00.000Z,44612,76915,0.83,0,0,0
2020-12-23T00:00:00.000Z,62833,139748,1.5,0,0,0
2020-12-24T00:00:00.000Z,73326,213074,2.29,0,0,0
2020-12-25T00:00:00.000Z,38448,251522,2.7,0,0,0
2020-12-26T00:00:00.000Z,32574,284096,3.06,0,0,0
2020-12-27T00:00:00.000Z,104364,388460,4.18,0,0,0
2020-12-28T00:00:00.000Z,134798,523258,5.63,0,0,0
2020-12-29T00:00:00.000Z,155938,679196,7.3,0,0,0
2020-12-30T00:00:00.000Z,152712,831908,8.95,0,0,0
2020-12-31T00:00:00.000Z,158166,990074,10.65,0,0,0
2021-01-01T00:00:00.000Z,71231,1061305,11.41,0,0,0
2021-01-02T00:00:00.000Z,71619,1132924,12.18,0,0,0
2021-01-03T00:00:00.000Z,149393,1282317,13.79,0,0,0
2021-01-04T00:00:00.000Z,151832,1434149,15.42,1,1,0
2021-01-05T00:00:00.000Z,124846,1558995,16.76,0,1,0
2021-01-06T00:00:00.000Z,103068,1662063,17.87,0,1,0
2021-01-07T00:00:00.000Z,115813,1777876,19.12,3,4,0
2021-01-08T00:00:00.000Z,66293,1844169,19.83,3,7,0
2021-01-09T00:00:00.000Z,44454,1888623,20.31,22,29,0
2021-01-10T00:00:00.000Z,37545,1926168,20.71,5974,6003,0.06
2021-01-11T00:00:00.000Z,21015,1947183,20.94,19235,25238,0.27
2021-01-12T00:00:00.000Z,23906,1971089,21.2,35635,60873,0.65
2021-01-13T00:00:00.000Z,51910,2022999,21.75,56814,117687,1.27
2021-01-14T00:00:00.000Z,56300,2079299,22.36,68747,186434,2
2021-01-15T00:00:00.000Z,30613,2109912,22.69,35881,222315,2.39
2021-01-16T00:00:00.000Z,29365,2139277,23,25977,248292,2.67
2021-01-17T00:00:00.000Z,68247,2207524,23.74,84449,332741,3.58
2021-01-18T00:00:00.000Z,69521,2277045,24.49,120199,452940,4.87
2021-01-19T00:00:00.000Z,72574,2349619,25.27,137514,590454,6.35
2021-01-20T00:00:00.000Z,76527,2426146,26.09,143383,733837,7.89
2021-01-21T00:00:00.000Z,69575,2495721,26.84,163939,897776,9.65
2021-01-22T00:00:00.000Z,37715,2533436,27.24,70916,968692,10.42
2021-01-23T00:00:00.000Z,39846,2573282,27.67,53471,1022163,10.99
2021-01-24T00:00:00.000Z,68929,2642211,28.41,140324,1162487,12.5
2021-01-25T00:00:00.000Z,80730,2722941,29.28,139157,1301644,14
2021-01-26T00:00:00.000Z,78476,2801417,30.13,126054,1427698,15.35
2021-01-27T00:00:00.000Z,77682,2879099,30.96,124709,1552407,16.69
2021-01-28T00:00:00.000Z,79408,2958507,31.81,130276,1682683,18.09
2021-01-29T00:00:00.000Z,36521,2995028,32.21,64605,1747288,18.79
2021-01-30T00:00:00.000Z,34285,3029313,32.58,42662,1789950,19.25
2021-01-31T00:00:00.000Z,73171,3102484,33.36,59337,1849287,19.89
2021-02-01T00:00:00.000Z,82271,3184755,34.25,35204,1884491,20.26
2021-02-02T00:00:00.000Z,69859,3254614,35,30943,1915434,20.6
2021-02-03T00:00:00.000Z,60064,3314678,35.64,51259,1966693,21.15
2021-02-04T00:00:00.000Z,72379,3387057,36.42,57913,2024606,21.77
2021-02-05T00:00:00.000Z,33772,3420829,36.79,28652,2053258,22.08
2021-02-06T00:00:00.000Z,21533,3442362,37.02,22136,2075394,22.32
2021-02-07T00:00:00.000Z,53943,3496305,37.6,68532,2143926,23.05
2021-02-08T00:00:00.000Z,58478,3554783,38.23,65195,2209121,23.76
2021-02-09T00:00:00.000Z,66117,3620900,38.94,67266,2276387,24.48
2021-02-10T00:00:00.000Z,70327,3691227,39.69,71936,2348323,25.25
2021-02-11T00:00:00.000Z,80878,3772105,40.56,71517,2419840,26.02
2021-02-12T00:00:00.000Z,38935,3811040,40.98,37405,2457245,26.42
2021-02-13T00:00:00.000Z,27387,3838427,41.28,30343,2487588,26.75
2021-02-14T00:00:00.000Z,74731,3913158,42.08,68853,2556441,27.49
2021-02-15T00:00:00.000Z,81318,3994476,42.95,75479,2631920,28.3
2021-02-16T00:00:00.000Z,83315,4077791,43.85,78025,2709945,29.14
2021-02-17T00:00:00.000Z,61801,4139592,44.52,75320,2785265,29.95
2021-02-18T00:00:00.000Z,68977,4208569,45.26,79484,2864749,30.81
2021-02-19T00:00:00.000Z,39559,4248128,45.68,37987,2902736,31.21
2021-02-20T00:00:00.000Z,31584,4279712,46.02,28641,2931377,31.52
2021-02-21T00:00:00.000Z,79310,4359022,46.87,78332,3009709,32.36
2021-02-22T00:00:00.000Z,84870,4443892,47.79,80347,3090056,33.23
2021-02-23T00:00:00.000Z,77194,4521086,48.62,70218,3160274,33.98
2021-02-24T00:00:00.000Z,60872,4581958,49.27,62854,3223128,34.66
2021-02-25T00:00:00.000Z,51507,4633465,49.83,64531,3287659,35.35
2021-02-26T00:00:00.000Z,25749,4659214,50.1,31882,3319541,35.7
2021-02-27T00:00:00.000Z,18257,4677471,50.3,21121,3340662,35.92
2021-02-28T00:00:00.000Z,40167,4717638,50.73,55700,3396362,36.52
2021-03-01T00:00:00.000Z,45507,4763145,51.22,61260,3457622,37.18
2021-03-02T00:00:00.000Z,41006,4804151,51.66,64514,3522136,37.88
2021-03-03T00:00:00.000Z,41787,4845938,52.11,66546,3588682,38.59
2021-03-04T00:00:00.000Z,39486,4885424,52.54,78829,3667511,39.44
2021-03-05T00:00:00.000Z,17163,4902587,52.72,40320,3707831,39.87
2021-03-06T00:00:00.000Z,10568,4913155,52.83,25273,3733104,40.14
2021-03-07T00:00:00.000Z,30962,4944117,53.17,72668,3805772,40.93
2021-03-08T00:00:00.000Z,27172,4971289,53.46,73060,3878832,41.71
2021-03-09T00:00:00.000Z,26500,4997789,53.74,76470,3955302,42.53
2021-03-10T00:00:00.000Z,23090,5020879,53.99,58496,4013798,43.16
2021-03-11T00:00:00.000Z,23058,5043937,54.24,68874,4082672,43.9
2021-03-12T00:00:00.000Z,11097,5055034,54.36,41290,4123962,44.35
2021-03-13T00:00:00.000Z,7847,5062881,54.44,25180,4149142,44.62
2021-03-14T00:00:00.000Z,20829,5083710,54.67,73819,4222961,45.41
2021-03-15T00:00:00.000Z,19909,5103619,54.88,78031,4300992,46.25
2021-03-16T00:00:00.000Z,18528,5122147,55.08,71348,4372340,47.02
2021-03-17T00:00:00.000Z,17501,5139648,55.27,58825,4431165,47.65
