date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum
2020-03-02T00:00:00.000Z,3,10,10,0,0,10,0,0,1911,0.005232862375719518,5632,-551,0,0,0,0,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1911,0.005232862375719518,7857,-549,0,0,0,0,0
2020-03-04T00:00:00.000Z,3,12,11,0,0,12,0,0,1911,0.006279434850863423,7012,-551,0,0,0,0,0
2020-03-05T00:00:00.000Z,2,13,13,1,0,12,0,0,1911,0.006802721088435374,7012,-551,0,0,0,0,1
2020-03-06T00:00:00.000Z,3,16,16,2,0,14,1,0,1911,0.00837257980115123,5177,-550,0,1,0,0,2
2020-03-07T00:00:00.000Z,3,21,21,3,0,18,2,0,1911,0.01098901098901099,4861,-551,0,2,0,0,3
2020-03-08T00:00:00.000Z,8,27,27,5,0,22,4,0,1911,0.0141287284144427,7330,-549,0,4,0,0,5
2020-03-09T00:00:00.000Z,16,41,41,5,0,36,4,0,1911,0.02145473574045003,6205,-559,0,4,0,0,5
2020-03-10T00:00:00.000Z,19,61,61,6,0,55,5,0,1911,0.03192046049188906,6021,-546,0,5,0,0,6
2020-03-11T00:00:00.000Z,25,84,83,7,1,76,6,0,1911,0.04395604395604396,5981,-549,0,6,0,0,7
2020-03-12T00:00:00.000Z,23,107,105,7,1,99,6,0,1911,0.05599162742019885,5983,-549,0,6,0,0,7
2020-03-13T00:00:00.000Z,23,127,126,7,5,115,6,0,1911,0.06645735217163788,4121,-536,0,6,0,0,7
2020-03-14T00:00:00.000Z,41,167,165,6,5,156,4,0,1911,0.08738880167451596,3692,-546,0,6,0,0,8
2020-03-15T00:00:00.000Z,41,206,204,9,7,190,6,0,1911,0.1077969649398221,5489,-546,0,8,0,0,11
2020-03-16T00:00:00.000Z,25,226,220,11,6,209,7,0,1911,0.1182626896912611,4757,-489,0,9,0,0,13
2020-03-17T00:00:00.000Z,46,261,261,12,7,242,7,0,1911,0.1365777080062794,4331,-440,0,9,0,0,14
2020-03-18T00:00:00.000Z,54,313,275,16,12,285,7,0,1911,0.1637885923600209,3920,-342,0,9,0,0,18
2020-03-19T00:00:00.000Z,31,302,270,21,12,269,12,0,1911,0.1580324437467295,4053,-211,0,14,0,0,23
2020-03-20T00:00:00.000Z,30,294,256,23,15,256,12,1,1911,0.1538461538461539,3207,-34,0,14,1,0,26
2020-03-21T00:00:00.000Z,34,285,282,27,22,236,15,0,1911,0.1491365777080063,2905,146,0,17,1,0,30
2020-03-22T00:00:00.000Z,54,334,315,38,33,263,22,0,1911,0.1747776033490319,4523,358,0,24,1,0,41
2020-03-23T00:00:00.000Z,58,364,331,44,37,283,24,0,1911,0.1904761904761905,4053,682,0,28,1,0,48
2020-03-24T00:00:00.000Z,81,408,354,48,49,311,26,3,1911,0.2135007849293564,3963,1069,0,30,4,0,55
2020-03-25T00:00:00.000Z,81,428,411,52,54,322,28,1,1911,0.2239665096807954,3666,1424,0,33,5,0,60
2020-03-26T00:00:00.000Z,81,484,430,56,67,361,31,5,1911,0.2532705389848247,3925,1903,0,39,10,0,69
2020-03-27T00:00:00.000Z,108,532,481,67,71,394,37,2,1911,0.2783882783882784,3267,2267,0,46,12,0,82
2020-03-28T00:00:00.000Z,52,527,496,70,83,374,41,1,1911,0.2757718472004186,2834,2708,0,51,13,0,87
2020-03-29T00:00:00.000Z,69,556,529,80,89,387,50,3,1911,0.2909471480900052,4289,3172,0,62,16,0,101
2020-03-30T00:00:00.000Z,122,633,584,90,104,439,55,1,1911,0.3312401883830455,3886,3619,0,70,17,0,113
2020-03-31T00:00:00.000Z,110,683,640,98,117,468,64,4,1911,0.3574045002616431,4005,4228,0,81,21,0,128
2020-04-01T00:00:00.000Z,147,772,730,111,143,518,72,8,1911,0.4039769754055468,4089,4070,689,95,29,0,148
2020-04-02T00:00:00.000Z,115,815,730,113,145,557,79,9,1911,0.4264782836211408,4284,4659,720,106,38,0,160
2020-04-03T00:00:00.000Z,97,813,724,131,159,523,93,5,1911,0.4254317111459969,3494,5167,717,126,43,0,182
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1911,0.4123495552066981,3155,5501,718,143,49,0,197
2020-04-05T00:00:00.000Z,99,824,738,135,193,496,107,7,1911,0.4311878597592883,4495,6001,693,150,56,0,203
2020-04-06T00:00:00.000Z,93,807,693,147,208,452,110,8,1911,0.4222919937205651,4088,6274,796,164,64,0,223
2020-04-07T00:00:00.000Z,73,748,653,160,204,384,106,8,1911,0.39141810570382,4313,6502,819,171,72,1,241
2020-04-08T00:00:00.000Z,57,692,614,166,196,330,115,8,1911,0.3621140763997907,3511,6679,859,178,80,0,259
2020-04-09T00:00:00.000Z,65,667,633,166,189,312,117,9,1911,0.3490319204604919,3363,6777,944,185,89,0,275
2020-04-10T00:00:00.000Z,54,672,598,170,173,329,128,8,1911,0.3516483516483517,4086,6906,1002,196,97,0,285
2020-04-11T00:00:00.000Z,40,625,593,182,163,280,130,6,1911,0.3270538984824699,3172,7008,1061,205,103,0,309
2020-04-12T00:00:00.000Z,90,668,619,177,175,316,130,6,1911,0.3495552066980638,4965,7154,1074,212,109,0,327
2020-04-13T00:00:00.000Z,91,694,628,192,169,333,137,9,1911,0.3631606488749346,4653,7129,1181,224,118,0,353
2020-04-14T00:00:00.000Z,70,682,634,178,173,331,134,8,1911,0.3568812140240712,4376,7108,1229,228,126,0,360
2020-04-15T00:00:00.000Z,69,689,663,179,175,335,132,13,1911,0.3605442176870748,3492,7039,1238,241,139,0,381
