section,female,male,period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.6}",3 חודשים
0-9,"{'amount': 9, 'percentage': 0.4}","{'amount': 23, 'percentage': 0.9}",שנה
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 17, 'percentage': 1.2}",6 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 1.2}",חודש אחרון
0-9,"{'amount': 16, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.5}",מתחילת קורונה
10-19,"{'amount': 2, 'percentage': 0.6}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 9, 'percentage': 0.6}","{'amount': 10, 'percentage': 0.7}",6 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 20, 'percentage': 0.8}","{'amount': 22, 'percentage': 0.9}",שנה
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 10, 'percentage': 0.7}","{'amount': 11, 'percentage': 0.8}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.6}","{'amount': 1, 'percentage': 0.6}",חודש אחרון
20-29,"{'amount': 57, 'percentage': 0.9}","{'amount': 55, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 7, 'percentage': 2}","{'amount': 8, 'percentage': 2.3}",3 חודשים
30-39,"{'amount': 4, 'percentage': 2.4}","{'amount': 3, 'percentage': 1.8}",חודש אחרון
30-39,"{'amount': 37, 'percentage': 1.5}","{'amount': 50, 'percentage': 2}",שנה
30-39,"{'amount': 16, 'percentage': 1.1}","{'amount': 30, 'percentage': 2}",6 חודשים
30-39,"{'amount': 106, 'percentage': 1.7}","{'amount': 106, 'percentage': 1.7}",מתחילת קורונה
40-49,"{'amount': 52, 'percentage': 2.1}","{'amount': 104, 'percentage': 4.2}",שנה
40-49,"{'amount': 6, 'percentage': 1.7}","{'amount': 10, 'percentage': 2.8}",3 חודשים
40-49,"{'amount': 18, 'percentage': 1.2}","{'amount': 48, 'percentage': 3.3}",6 חודשים
40-49,"{'amount': 2, 'percentage': 1.2}","{'amount': 6, 'percentage': 3.6}",חודש אחרון
40-49,"{'amount': 140, 'percentage': 2.3}","{'amount': 266, 'percentage': 4.3}",מתחילת קורונה
50-59,"{'amount': 7, 'percentage': 2}","{'amount': 21, 'percentage': 5.9}",3 חודשים
50-59,"{'amount': 3, 'percentage': 1.8}","{'amount': 5, 'percentage': 3}",חודש אחרון
50-59,"{'amount': 108, 'percentage': 4.3}","{'amount': 190, 'percentage': 7.6}",שנה
50-59,"{'amount': 54, 'percentage': 3.7}","{'amount': 101, 'percentage': 6.9}",6 חודשים
50-59,"{'amount': 257, 'percentage': 4.2}","{'amount': 551, 'percentage': 8.9}",מתחילת קורונה
60-69,"{'amount': 29, 'percentage': 8.2}","{'amount': 46, 'percentage': 13}",3 חודשים
60-69,"{'amount': 217, 'percentage': 8.7}","{'amount': 313, 'percentage': 12.5}",שנה
60-69,"{'amount': 101, 'percentage': 6.9}","{'amount': 172, 'percentage': 11.7}",6 חודשים
60-69,"{'amount': 12, 'percentage': 7.3}","{'amount': 24, 'percentage': 14.5}",חודש אחרון
60-69,"{'amount': 516, 'percentage': 8.3}","{'amount': 944, 'percentage': 15.3}",מתחילת קורונה
70-79,"{'amount': 36, 'percentage': 10.1}","{'amount': 73, 'percentage': 20.6}",3 חודשים
70-79,"{'amount': 18, 'percentage': 10.9}","{'amount': 34, 'percentage': 20.6}",חודש אחרון
70-79,"{'amount': 261, 'percentage': 10.5}","{'amount': 402, 'percentage': 16.1}",שנה
70-79,"{'amount': 152, 'percentage': 10.4}","{'amount': 255, 'percentage': 17.4}",6 חודשים
70-79,"{'amount': 597, 'percentage': 9.6}","{'amount': 1058, 'percentage': 17.1}",מתחילת קורונה
80-89,"{'amount': 25, 'percentage': 7}","{'amount': 45, 'percentage': 12.7}",3 חודשים
80-89,"{'amount': 148, 'percentage': 10.1}","{'amount': 193, 'percentage': 13.2}",6 חודשים
80-89,"{'amount': 230, 'percentage': 9.2}","{'amount': 281, 'percentage': 11.3}",שנה
80-89,"{'amount': 10, 'percentage': 6.1}","{'amount': 21, 'percentage': 12.7}",חודש אחרון
80-89,"{'amount': 486, 'percentage': 7.9}","{'amount': 658, 'percentage': 10.6}",מתחילת קורונה
90+,"{'amount': 19, 'percentage': 5.4}","{'amount': 16, 'percentage': 4.5}",3 חודשים
90+,"{'amount': 75, 'percentage': 3}","{'amount': 72, 'percentage': 2.9}",שנה
90+,"{'amount': 56, 'percentage': 3.8}","{'amount': 56, 'percentage': 3.8}",6 חודשים
90+,"{'amount': 10, 'percentage': 6.1}","{'amount': 9, 'percentage': 5.5}",חודש אחרון
90+,"{'amount': 148, 'percentage': 2.4}","{'amount': 151, 'percentage': 2.4}",מתחילת קורונה
