Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7420,0.08,0,0,0
2020-12-21T00:00:00.000Z,24883,32303,0.35,0,0,0
2020-12-22T00:00:00.000Z,44618,76921,0.83,0,0,0
2020-12-23T00:00:00.000Z,62838,139759,1.5,0,0,0
2020-12-24T00:00:00.000Z,73322,213081,2.29,0,0,0
2020-12-25T00:00:00.000Z,38446,251527,2.7,0,0,0
2020-12-26T00:00:00.000Z,32572,284099,3.06,0,0,0
2020-12-27T00:00:00.000Z,104368,388467,4.18,0,0,0
2020-12-28T00:00:00.000Z,134800,523267,5.63,0,0,0
2020-12-29T00:00:00.000Z,155936,679203,7.3,0,0,0
2020-12-30T00:00:00.000Z,152710,831913,8.95,0,0,0
2020-12-31T00:00:00.000Z,158151,990064,10.65,0,0,0
2021-01-01T00:00:00.000Z,71228,1061292,11.41,0,0,0
2021-01-02T00:00:00.000Z,71618,1132910,12.18,0,0,0
2021-01-03T00:00:00.000Z,149395,1282305,13.79,0,0,0
2021-01-04T00:00:00.000Z,151824,1434129,15.42,2,2,0
2021-01-05T00:00:00.000Z,124844,1558973,16.76,0,2,0
2021-01-06T00:00:00.000Z,103061,1662034,17.87,0,2,0
2021-01-07T00:00:00.000Z,115810,1777844,19.12,3,5,0
2021-01-08T00:00:00.000Z,66287,1844131,19.83,3,8,0
2021-01-09T00:00:00.000Z,44454,1888585,20.31,22,30,0
2021-01-10T00:00:00.000Z,37545,1926130,20.71,5974,6004,0.06
2021-01-11T00:00:00.000Z,21015,1947145,20.94,19235,25239,0.27
2021-01-12T00:00:00.000Z,23879,1971024,21.2,35637,60876,0.65
2021-01-13T00:00:00.000Z,51908,2022932,21.75,56812,117688,1.27
2021-01-14T00:00:00.000Z,56298,2079230,22.36,68745,186433,2
2021-01-15T00:00:00.000Z,30609,2109839,22.69,35880,222313,2.39
2021-01-16T00:00:00.000Z,29363,2139202,23,25975,248288,2.67
2021-01-17T00:00:00.000Z,68242,2207444,23.74,84446,332734,3.58
2021-01-18T00:00:00.000Z,69519,2276963,24.49,120193,452927,4.87
2021-01-19T00:00:00.000Z,72574,2349537,25.27,137504,590431,6.35
2021-01-20T00:00:00.000Z,76524,2426061,26.09,143376,733807,7.89
2021-01-21T00:00:00.000Z,69577,2495638,26.84,163915,897722,9.65
2021-01-22T00:00:00.000Z,37715,2533353,27.24,70910,968632,10.42
2021-01-23T00:00:00.000Z,39846,2573199,27.67,53471,1022103,10.99
2021-01-24T00:00:00.000Z,68930,2642129,28.41,140317,1162420,12.5
2021-01-25T00:00:00.000Z,80730,2722859,29.28,139153,1301573,14
2021-01-26T00:00:00.000Z,78479,2801338,30.12,126040,1427613,15.35
2021-01-27T00:00:00.000Z,77679,2879017,30.96,124703,1552316,16.69
2021-01-28T00:00:00.000Z,79404,2958421,31.81,130270,1682586,18.09
2021-01-29T00:00:00.000Z,36521,2994942,32.21,64603,1747189,18.79
2021-01-30T00:00:00.000Z,34283,3029225,32.57,42659,1789848,19.25
2021-01-31T00:00:00.000Z,73166,3102391,33.36,59331,1849179,19.89
2021-02-01T00:00:00.000Z,82266,3184657,34.25,35204,1884383,20.26
2021-02-02T00:00:00.000Z,69853,3254510,35,30917,1915300,20.6
2021-02-03T00:00:00.000Z,60061,3314571,35.64,51257,1966557,21.15
2021-02-04T00:00:00.000Z,72376,3386947,36.42,57908,2024465,21.77
2021-02-05T00:00:00.000Z,33769,3420716,36.78,28649,2053114,22.08
2021-02-06T00:00:00.000Z,21530,3442246,37.02,22134,2075248,22.32
2021-02-07T00:00:00.000Z,53944,3496190,37.6,68527,2143775,23.05
2021-02-08T00:00:00.000Z,58475,3554665,38.23,65193,2208968,23.75
2021-02-09T00:00:00.000Z,66111,3620776,38.94,67261,2276229,24.48
2021-02-10T00:00:00.000Z,70324,3691100,39.69,71930,2348159,25.25
2021-02-11T00:00:00.000Z,80876,3771976,40.56,71512,2419671,26.02
2021-02-12T00:00:00.000Z,38930,3810906,40.98,37404,2457075,26.42
2021-02-13T00:00:00.000Z,27387,3838293,41.28,30343,2487418,26.75
2021-02-14T00:00:00.000Z,74724,3913017,42.08,68849,2556267,27.49
2021-02-15T00:00:00.000Z,81317,3994334,42.95,75475,2631742,28.3
