date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum,serious_critical_new,count_ecmo
2021-10-23T00:00:00.000Z,21,456,438,295,51,110,152,8,3079,0.1481000324780773,5826,13502,0,4673,8057,171,23143,11,45
2021-10-24T00:00:00.000Z,27,456,402,283,52,121,147,6,3079,0.1481000324780773,8509,12044,60,4682,8063,168,23148,8,44
2021-10-25T00:00:00.000Z,28,422,369,262,57,99,142,10,3079,0.1370574861968172,7840,11630,60,4687,8073,160,23158,13,45
2021-10-26T00:00:00.000Z,21,383,336,245,48,83,138,9,3079,0.1243910360506658,7846,11004,60,4689,8082,155,23164,8,45
2021-10-27T00:00:00.000Z,36,369,330,236,37,90,137,3,3079,0.1198441052289705,7403,10130,60,4692,8085,157,23177,16,45
2021-10-28T00:00:00.000Z,24,347,321,236,37,73,133,6,3079,0.1126989282234492,7947,9414,60,4696,8091,152,23189,17,43
2021-10-29T00:00:00.000Z,19,335,312,221,33,76,130,6,3079,0.1088015589477103,6730,8844,60,4697,8097,153,23194,8,42
2021-10-30T00:00:00.000Z,18,325,319,219,32,73,129,3,3079,0.1055537512179279,6137,8407,60,4699,8100,144,23199,9,42
2021-10-31T00:00:00.000Z,23,341,296,223,35,77,131,1,3079,0.1107502435855797,9001,7547,60,4701,8101,150,23207,13,43
2021-11-01T00:00:00.000Z,6,290,290,212,27,51,127,2,3079,0.09418642416368951,7189,7306,60,4703,8103,141,23214,12,43
2020-03-02T00:00:00.000Z,3,10,10,0,0,10,0,0,3079,0.003247807729782397,5429,-150,0,0,0,0,0,0,
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,3079,0.003247807729782397,7589,-147,0,0,0,0,0,0,
2020-03-04T00:00:00.000Z,3,12,11,0,0,12,0,0,3079,0.003897369275738876,6755,-148,0,0,0,0,0,0,
2020-03-05T00:00:00.000Z,2,13,13,1,0,12,0,0,3079,0.004222150048717116,6836,-141,0,0,0,0,1,1,0
2020-03-06T00:00:00.000Z,3,16,16,2,0,14,1,0,3079,0.005196492367651835,4978,-140,0,1,0,0,2,1,0
2020-03-07T00:00:00.000Z,3,19,19,3,0,16,2,0,3079,0.006170834686586554,4682,-139,0,2,0,0,3,1,0
2020-03-08T00:00:00.000Z,8,26,26,5,0,21,4,0,3079,0.008444300097434233,7075,-137,0,4,0,0,5,2,
2020-03-09T00:00:00.000Z,16,40,40,5,0,35,4,0,3079,0.01299123091912959,6009,-147,0,4,0,0,5,0,0
2020-03-10T00:00:00.000Z,19,61,61,6,0,55,5,0,3079,0.01981162715167262,5803,-135,0,5,0,0,6,1,0
2020-03-11T00:00:00.000Z,25,84,83,7,1,76,6,0,3079,0.02728158493017214,5719,-139,0,6,0,0,7,1,0
2020-03-12T00:00:00.000Z,23,107,104,7,1,99,6,0,3079,0.03475154270867165,5769,-138,0,6,0,0,7,0,0
2020-03-13T00:00:00.000Z,23,126,125,7,5,114,6,0,3079,0.0409223773952582,3985,-126,0,6,0,0,7,0,0
2020-03-14T00:00:00.000Z,40,166,164,6,5,155,4,0,3079,0.05391360831438779,3550,-136,0,6,0,0,8,1,0
2020-03-15T00:00:00.000Z,41,205,203,9,7,189,6,0,3079,0.06658005846053913,5336,-135,0,8,0,0,11,3,0
2020-03-16T00:00:00.000Z,24,224,218,11,6,207,7,0,3079,0.07275089314712568,4620,-77,0,9,0,0,13,2,0
