CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
79,10,555,113,145,813,727,0.3502800517018527,2020-04-02T00:00:00.000Z,115,4284,5273,720,2321
93,5,515,130,159,804,719,0.3464024127531237,2020-04-03T00:00:00.000Z,97,3494,5783,717,2321
107,6,481,139,171,791,752,0.3408013787160706,2020-04-04T00:00:00.000Z,73,3155,6113,718,2321
106,6,498,135,194,827,743,0.3563119345109866,2020-04-05T00:00:00.000Z,100,4495,6618,693,2321
110,7,458,147,209,814,702,0.3507109004739337,2020-04-06T00:00:00.000Z,93,4088,6894,796,2321
106,7,388,159,201,748,656,0.3222748815165877,2020-04-07T00:00:00.000Z,72,4313,7157,819,2321
115,9,335,166,193,694,621,0.2990090478242137,2020-04-08T00:00:00.000Z,57,3511,7333,859,2321
117,9,312,166,187,665,634,0.2865144334338647,2020-04-09T00:00:00.000Z,65,3363,7459,944,2321
128,8,330,170,170,670,598,0.2886686772942697,2020-04-10T00:00:00.000Z,56,4086,7584,1002,2321
130,6,283,182,162,627,595,0.2701421800947867,2020-04-11T00:00:00.000Z,39,3172,7698,1061,2321
130,7,316,177,174,667,620,0.2873761309780267,2020-04-12T00:00:00.000Z,90,4965,7861,1074,2321
137,8,330,192,169,691,629,0.2977165015079707,2020-04-13T00:00:00.000Z,91,4653,7865,1181,2321
134,8,328,178,170,676,631,0.2912537699267557,2020-04-14T00:00:00.000Z,75,4376,7827,1229,2321
133,13,318,180,174,672,654,0.2895303748384317,2020-04-15T00:00:00.000Z,68,3492,7793,1238,2321
136,7,358,181,162,701,642,0.3020249892287807,2020-04-16T00:00:00.000Z,51,5387,7614,1366,2321
125,9,335,166,163,664,615,0.2860835846617837,2020-04-17T00:00:00.000Z,48,4188,7579,1348,2321
118,11,328,174,141,643,618,0.2770357604480827,2020-04-18T00:00:00.000Z,42,3825,7166,1661,2321
118,8,316,157,147,620,570,0.2671262386902197,2020-04-19T00:00:00.000Z,40,5788,7133,1707,2321
123,6,321,155,135,611,559,0.2632485997414907,2020-04-20T00:00:00.000Z,49,5097,6889,1723,2321
119,9,253,145,147,545,508,0.2348125807841448,2020-04-21T00:00:00.000Z,27,4921,6754,1738,2321
110,3,259,149,124,532,497,0.2292115467470918,2020-04-22T00:00:00.000Z,36,4822,6624,1739,2321
114,4,248,146,107,501,453,0.2158552348125808,2020-04-23T00:00:00.000Z,32,5353,6689,1605,2321
108,3,208,144,109,461,439,0.1986212839293408,2020-04-24T00:00:00.000Z,26,4411,6294,1751,2321
107,3,200,136,105,441,428,0.1900043084877208,2020-04-25T00:00:00.000Z,8,3643,6017,1762,2321
111,2,206,142,92,440,414,0.1895734597156398,2020-04-26T00:00:00.000Z,33,5757,5905,1737,2321
102,4,191,133,88,412,381,0.1775096940973718,2020-04-27T00:00:00.000Z,21,5298,5467,1775,2321
101,5,177,128,85,390,366,0.1680310211115898,2020-04-28T00:00:00.000Z,28,4854,5186,1726,2321
96,6,168,121,87,376,361,0.1619991383024558,2020-04-29T00:00:00.000Z,23,4207,4843,1726,2321
90,6,176,113,88,377,345,0.1624299870745369,2020-04-30T00:00:00.000Z,19,5673,4599,1721,2321
89,4,156,111,85,352,332,0.1516587677725119,2020-05-01T00:00:00.000Z,20,4551,4059,1746,2321
90,3,155,112,67,334,327,0.1439034898750539,2020-05-02T00:00:00.000Z,13,3973,3988,1610,2321
84,3,149,102,72,323,299,0.1391641533821629,2020-05-03T00:00:00.000Z,14,5982,3909,1591,2321
78,3,147,98,74,319,288,0.1374407582938389,2020-05-04T00:00:00.000Z,19,5531,3654,1545,2321
72,2,119,92,66,277,263,0.1193451098664369,2020-05-05T00:00:00.000Z,9,5408,3412,1488,2321
70,1,117,89,63,269,250,0.1158983196897889,2020-05-06T00:00:00.000Z,15,5362,3327,1439,2321
71,1,110,85,62,257,246,0.1107281344248169,2020-05-07T00:00:00.000Z,13,5634,3144,1423,2321
64,6,107,78,54,239,236,0.1029728565273589,2020-05-08T00:00:00.000Z,13,4819,2936,1365,2321
64,2,111,78,50,239,237,0.1029728565273589,2020-05-09T00:00:00.000Z,10,3270,3004,1204,2321
66,5,117,74,52,243,225,0.1046962516156829,2020-05-10T00:00:00.000Z,14,6334,2918,1202,2321
60,5,102,69,55,226,210,0.0973718224903059,2020-05-11T00:00:00.000Z,9,5506,2513,1208,2321
56,3,102,65,54,221,203,0.0952175786299009,2020-05-12T00:00:00.000Z,10,5597,2488,1054,2321
53,3,88,61,49,198,195,0.08530805687203792,2020-05-13T00:00:00.000Z,10,5582,2434,968,2321
52,2,84,61,44,189,182,0.08143041792330892,2020-05-14T00:00:00.000Z,6,5986,2269,917,2321
52,0,77,61,44,182,178,0.07841447651874192,2020-05-15T00:00:00.000Z,2,5174,2153,814,2321
51,3,77,60,41,178,178,0.07669108143041792,2020-05-16T00:00:00.000Z,4,4525,2122,780,2321
45,4,91,55,40,186,173,0.08013787160706592,2020-05-17T00:00:00.000Z,9,6784,2024,756,2321
43,3,76,52,43,171,160,0.07367514002585093,2020-05-18T00:00:00.000Z,3,6222,1795,725,2321
40,2,64,51,44,159,152,0.06850495476087894,2020-05-19T00:00:00.000Z,7,6324,1747,603,2321
41,1,67,46,40,153,140,0.06591986212839293,2020-05-20T00:00:00.000Z,4,6272,1680,570,2321
37,0,70,47,32,149,139,0.06419646704006894,2020-05-21T00:00:00.000Z,8,6561,1542,514,2321
37,0,65,47,33,145,141,0.06247307195174494,2020-05-22T00:00:00.000Z,5,5412,1449,455,2321
37,0,66,47,35,148,148,0.06376561826798793,2020-05-23T00:00:00.000Z,3,4776,1464,400,2321
34,1,64,43,39,146,131,0.06290392072382593,2020-05-24T00:00:00.000Z,0,7118,1385,390,2321
29,2,57,41,32,130,122,0.05601034037052995,2020-05-25T00:00:00.000Z,8,6532,1273,345,2321
32,0,48,36,37,121,116,0.05213270142180095,2020-05-26T00:00:00.000Z,4,6477,1296,283,2321
37,2,42,39,38,119,112,0.05127100387763895,2020-05-27T00:00:00.000Z,4,6565,1242,276,2321
34,1,39,36,36,111,105,0.04782421370099095,2020-05-28T00:00:00.000Z,7,5574,1176,273,2321
37,0,40,39,36,115,115,0.04954760878931495,2020-05-29T00:00:00.000Z,5,4730,1268,241,2321
33,0,41,35,43,119,118,0.05127100387763895,2020-05-30T00:00:00.000Z,5,4954,1259,241,2321
31,0,40,35,47,122,114,0.05256355019388195,2020-05-31T00:00:00.000Z,5,7352,1286,245,2321
30,3,44,34,45,123,106,0.05299439896596295,2020-06-01T00:00:00.000Z,12,6487,1298,224,2321
29,2,45,29,45,119,112,0.05127100387763895,2020-06-02T00:00:00.000Z,12,6493,1382,202,2321
25,1,44,28,42,114,110,0.04911676001723395,2020-06-03T00:00:00.000Z,8,6487,1415,225,2321
23,0,55,30,37,122,110,0.05256355019388195,2020-06-04T00:00:00.000Z,11,6894,1481,227,2321
23,1,46,29,41,116,106,0.04997845756139595,2020-06-05T00:00:00.000Z,8,5712,1566,228,2321
21,4,40,29,42,111,109,0.04782421370099095,2020-06-06T00:00:00.000Z,9,5140,1584,239,2321
23,2,49,29,42,120,115,0.05170185264971995,2020-06-07T00:00:00.000Z,13,7776,1650,247,2321
23,0,54,30,46,130,118,0.05601034037052995,2020-06-08T00:00:00.000Z,17,6607,1767,262,2321
24,1,55,31,44,130,117,0.05601034037052995,2020-06-09T00:00:00.000Z,10,6812,1894,259,2321
24,1,57,32,44,133,115,0.05730288668677294,2020-06-10T00:00:00.000Z,24,6900,2032,283,2321
24,0,62,35,41,138,127,0.05945713054717794,2020-06-11T00:00:00.000Z,13,6902,2092,321,2321
25,0,59,34,45,138,126,0.05945713054717794,2020-06-12T00:00:00.000Z,13,5734,2186,338,2321
26,1,54,35,49,138,135,0.05945713054717794,2020-06-13T00:00:00.000Z,10,5089,2252,359,2321
23,2,64,32,50,146,136,0.06290392072382593,2020-06-14T00:00:00.000Z,15,7534,2343,360,2321
25,0,73,36,48,157,134,0.06764325721671693,2020-06-15T00:00:00.000Z,23,6390,2439,393,2321
26,1,76,38,45,159,140,0.06850495476087894,2020-06-16T00:00:00.000Z,20,6542,2680,401,2321
29,0,72,36,48,156,147,0.06721240844463593,2020-06-17T00:00:00.000Z,22,5937,2862,428,2321
28,0,100,39,43,182,157,0.07841447651874192,2020-06-18T00:00:00.000Z,40,6145,3038,471,2321
29,1,99,39,47,185,176,0.07970702283498492,2020-06-19T00:00:00.000Z,30,5230,3236,491,2321
28,1,118,40,50,208,205,0.08961654459284792,2020-06-20T00:00:00.000Z,34,4580,3288,508,2321
29,0,139,45,59,243,208,0.1046962516156829,2020-06-21T00:00:00.000Z,38,6969,3402,520,2321
29,1,127,44,55,226,192,0.0973718224903059,2020-06-22T00:00:00.000Z,23,6202,3654,537,2321
26,1,122,40,51,213,187,0.09177078845325291,2020-06-23T00:00:00.000Z,19,5878,3965,561,2321
27,0,125,45,43,213,187,0.09177078845325291,2020-06-24T00:00:00.000Z,32,5899,4352,606,2321
28,4,108,44,54,206,183,0.08875484704868591,2020-06-25T00:00:00.000Z,25,5999,4718,633,2321
26,3,130,45,56,231,211,0.0995260663507109,2020-06-26T00:00:00.000Z,47,5028,4989,673,2321
23,3,138,40,55,233,215,0.1003877638948729,2020-06-27T00:00:00.000Z,28,4536,5275,691,2321
23,1,147,39,66,252,210,0.1085738905644119,2020-06-28T00:00:00.000Z,46,6791,5576,689,2321
24,0,154,44,65,263,230,0.1133132270573029,2020-06-29T00:00:00.000Z,46,6136,6105,713,2321
24,1,163,56,67,286,249,0.1232227488151659,2020-06-30T00:00:00.000Z,53,5884,6712,751,2321
24,3,190,59,72,321,271,0.1383024558380009,2020-07-01T00:00:00.000Z,81,5680,7542,771,2321
28,1,185,71,71,327,291,0.1408875484704869,2020-07-02T00:00:00.000Z,64,5990,8516,793,2321
28,2,188,82,74,344,304,0.1482119775958639,2020-07-03T00:00:00.000Z,58,5134,9236,879,2321
32,4,189,84,81,354,330,0.1525204653166739,2020-07-04T00:00:00.000Z,59,3409,9810,962,2321
31,1,238,93,79,410,360,0.1766479965532098,2020-07-05T00:00:00.000Z,81,6725,10484,952,2321
34,6,246,91,94,431,355,0.1856958207669108,2020-07-06T00:00:00.000Z,81,5936,11394,1022,2321
35,5,270,93,94,457,400,0.1968978888410168,2020-07-07T00:00:00.000Z,106,5734,12378,1202,2321
39,4,282,113,86,481,423,0.2072382593709608,2020-07-08T00:00:00.000Z,91,5755,13410,1357,2321
39,2,224,122,87,433,433,0.1865575183110728,2020-07-09T00:00:00.000Z,48,398,13949,1643,2321
